,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
11004,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,07/01/2021 07:52,NOTA DE ENTRADA,3,1,3,2844,3,0,6,0.0,6
11010,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,07/01/2021 07:52,NOTA DE SALIDA,3,1,4,1382,1,6,0,1.0,5
12595,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 13:26,RECIBO,3,4,1,38337,1,5,0,1.0,4
22499,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 17:41,RECIBO,3,3,1,72988,1,4,0,1.0,3
35309,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/01/2021 11:07,RECIBO,3,4,1,39706,3,3,0,1.0,2
48746,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 14:20,RECIBO,3,4,1,40689,2,2,0,1.0,1
62573,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/01/2021 11:36,RECIBO,3,5,1,11957,2,1,0,1.0,0
63241,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,27/01/2021 13:42,NOTA DE ENTRADA,3,3,3,27898,1,0,1,0.0,1
63242,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/01/2021 13:42,RECIBO,3,3,1,77983,1,1,0,1.0,0
73622,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,31/01/2021 19:19,NOTA DE ENTRADA,3,1,3,3156,547,0,1,0.0,1
76597,SERVICIOS Y LIMPIEZA,01-ene,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 23:43,NOTA DE SALIDA,3,1,4,1534,5827,1,0,1.0,0
181943,SERVICIOS Y LIMPIEZA,03-mar,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,17/03/2021 09:47,NOTA DE ENTRADA,3,2,3,8301,1,0,1,0.0,1
181944,SERVICIOS Y LIMPIEZA,03-mar,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,PRODUCCION,17/03/2021 09:47,NOTA DE SALIDA,3,2,4,2754,2,1,0,1.0,0
329184,SERVICIOS Y LIMPIEZA,05-may,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,16/05/2021 19:00,NOTA DE ENTRADA,3,1,3,4117,522,0,1,0.0,1
330403,SERVICIOS Y LIMPIEZA,05-may,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,16/05/2021 22:18,NOTA DE SALIDA,3,1,4,1992,4487,1,0,1.0,0
360790,SERVICIOS Y LIMPIEZA,05-may,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,27/05/2021 14:37,NOTA DE ENTRADA,3,2,3,10209,17,0,4,0.0,4
375282,SERVICIOS Y LIMPIEZA,06-jun,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/06/2021 11:44,RECIBO,3,4,1,63351,3,4,0,1.0,3
380170,SERVICIOS Y LIMPIEZA,06-jun,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/06/2021 09:49,RECIBO,3,6,1,5821,5,3,0,1.0,2
382474,SERVICIOS Y LIMPIEZA,06-jun,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/06/2021 18:37,RECIBO,3,3,1,116474,1,2,0,1.0,1
402154,SERVICIOS Y LIMPIEZA,06-jun,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/06/2021 12:09,RECIBO,3,6,1,5943,13,1,0,1.0,0
567744,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/08/2021 13:38,NOTA DE ENTRADA,3,2,3,12780,26,0,6,0.0,6
576635,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/08/2021 15:45,RECIBO,3,3,1,139060,4,6,0,1.0,5
581797,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/08/2021 13:29,RECIBO,3,6,1,6814,11,5,0,1.0,4
586465,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/08/2021 13:21,RECIBO,3,5,1,21827,9,4,0,1.0,3
599458,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/08/2021 13:52,RECIBO,3,3,1,141332,1,3,0,2.0,1
608368,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,DEVOLUCION DE SALIDAS POR VENTA,23/08/2021 14:02,NOTA DE CRDITO,3,3,15,45,1,1,1,0.0,2
615620,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/08/2021 11:13,RECIBO,3,6,1,6945,12,2,0,1.0,1
621081,SERVICIOS Y LIMPIEZA,08-ago,SYL0078,SERVILLETA 420 PZS PETALO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/08/2021 11:56,RECIBO,3,6,1,6977,7,1,0,1.0,0
