,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
4,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,02/01/2021 08:16,NOTA DE ENTRADA,3,1,3,2811,4,12,6,0.0,18
846,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 15:22,RECIBO,3,3,1,70230,3,18,0,1.0,17
1281,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 12:14,RECIBO,3,3,1,70338,1,17,0,1.0,16
13823,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,08/01/2021 08:26,NOTA DE ENTRADA,3,2,3,6516,4,16,3,0.0,19
17486,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 12:27,RECIBO,3,4,1,38640,3,19,0,1.0,18
18359,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 17:42,RECIBO,3,3,1,72482,3,18,0,1.0,17
18717,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 11:17,RECIBO,3,3,1,72586,6,17,0,1.0,16
22686,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 18:58,RECIBO,3,3,1,73033,1,16,0,1.0,15
24533,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 13:06,RECIBO,3,5,1,11163,18,15,0,1.0,14
27701,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 14:07,RECIBO,3,4,1,39218,2,14,0,1.0,13
31442,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,15/01/2021 07:53,NOTA DE ENTRADA,3,1,3,2921,4,13,15,0.0,28
36988,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 11:48,RECIBO,3,3,1,74855,11,28,0,2.0,26
42974,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 12:58,RECIBO,3,6,1,4011,3,26,0,2.0,24
46702,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 18:12,RECIBO,3,3,1,75761,10,24,0,1.0,23
50526,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,22/01/2021 12:16,NOTA DE ENTRADA,3,1,3,2999,4,23,16,0.0,39
66826,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,29/01/2021 07:47,NOTA DE ENTRADA,3,1,3,3108,4,39,1,0.0,40
72904,BOTANA,01-ene,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:56,NOTA DE SALIDA,3,1,4,1533,296,40,0,40.0,0
81505,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/02/2021 08:53,NOTA DE ENTRADA,3,3,3,28649,1,0,1,0.0,1
81506,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 08:53,RECIBO,3,3,1,79888,2,1,0,1.0,0
82624,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/02/2021 12:46,NOTA DE ENTRADA,3,4,3,16848,1,0,1,0.0,1
82625,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 12:46,RECIBO,3,4,1,42391,1,1,0,1.0,0
83763,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/02/2021 19:01,NOTA DE ENTRADA,3,3,3,28757,2,0,1,0.0,1
83764,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 19:01,RECIBO,3,3,1,80215,2,1,0,1.0,0
84430,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/02/2021 10:08,NOTA DE ENTRADA,3,3,3,28792,1,0,1,0.0,1
84432,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/02/2021 10:08,RECIBO,3,3,1,80316,10,1,0,1.0,0
86146,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/02/2021 14:59,NOTA DE ENTRADA,3,3,3,28854,3,0,1,0.0,1
86147,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/02/2021 14:59,RECIBO,3,3,1,80499,2,1,0,1.0,0
86710,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/02/2021 07:33,NOTA DE ENTRADA,3,1,3,3194,3,0,12,0.0,12
86712,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/02/2021 07:33,NOTA DE SALIDA,3,1,4,1556,1,12,0,1.0,11
86713,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/02/2021 07:33,NOTA DE SALIDA,3,1,4,1556,2,11,0,1.0,10
86714,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/02/2021 07:33,NOTA DE SALIDA,3,1,4,1556,3,10,0,1.0,9
86715,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/02/2021 07:33,NOTA DE SALIDA,3,1,4,1556,4,9,0,1.0,8
86716,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,05/02/2021 07:33,NOTA DE SALIDA,3,1,4,1556,5,8,0,1.0,7
88573,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/02/2021 14:44,RECIBO,3,3,1,80957,5,7,0,1.0,6
89693,BOTANA,02-feb,BOT0025,CACAHUATE ASADO Y PELADO 100 GR CACAHUATON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/02/2021 09:42,RECIBO,3,4,1,42810,6,6,0,2.0,4
