,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
2400,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:17,NOTA DE ENTRADA,3,3,3,24807,1,0,1.385,0.0,1.385
2401,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:17,RECIBO,3,3,1,70518,4,1.385,0,1.385,0
2465,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:26,NOTA DE ENTRADA,3,5,3,4250,15,0,1.09,0.0,1.09
2466,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:26,RECIBO,3,5,1,10749,24,1.09,0,1.09,0
2652,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:42,NOTA DE ENTRADA,3,5,3,4253,16,0,1.4,0.0,1.4
2653,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:42,RECIBO,3,5,1,10752,21,1.4,0,1.4,0
2818,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 12:10,NOTA DE ENTRADA,3,3,3,24821,5,0,0.195,0.0,0.195
2819,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:10,RECIBO,3,3,1,70538,6,0.195,0,0.195,0
2944,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,99,0,24,0.0,24
3573,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,762,24,0,0.748,23.252
3574,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,763,23.252,0,2.27,20.982
3575,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,764,20.982,0,1.005,19.977
3576,FRUTAS Y VERDURAS,01-ene,FYV0154,UVA VERDE SIN SEMILLA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,765,19.977,0,0.88,19.097
