,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1919,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 09:31,NOTA DE ENTRADA,3,2,3,6377,1,7,12,0.0,19
3932,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:04,RECIBO,3,5,1,10763,26,19,0,1.0,18
6304,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:04,RECIBO,3,6,1,3808,10,18,0,1.0,17
9633,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:29,RECIBO,3,5,1,10903,3,17,0,4.0,13
14809,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:28,RECIBO,3,6,1,3871,8,13,0,1.0,12
15026,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 12:07,RECIBO,3,4,1,38421,1,12,0,1.0,11
19216,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 14:55,RECIBO,3,3,1,72688,2,11,0,1.0,10
19736,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:14,RECIBO,3,6,1,3889,41,10,0,1.0,9
22658,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 18:43,RECIBO,3,3,1,73021,5,9,0,1.0,8
22794,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 19:58,RECIBO,3,3,1,73069,3,8,0,1.0,7
24391,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 12:49,RECIBO,3,6,1,3918,1,7,0,2.0,5
25908,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,13/01/2021 08:48,NOTA DE ENTRADA,3,2,3,6632,2,5,10,0.0,15
27240,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 12:36,RECIBO,3,5,1,11237,9,15,0,1.0,14
29139,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 10:19,RECIBO,3,3,1,73873,5,14,0,1.0,13
30517,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 13:50,RECIBO,3,3,1,73973,3,13,0,1.0,12
30775,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 14:45,RECIBO,3,3,1,74009,2,12,0,1.0,11
32991,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 12:30,RECIBO,3,4,1,39534,4,11,0,1.0,10
33228,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 13:18,RECIBO,3,4,1,39559,7,10,0,1.0,9
39121,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 12:44,RECIBO,3,3,1,75149,12,9,0,1.0,8
39122,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 12:44,RECIBO,3,3,1,75149,13,8,0,1.0,7
42398,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 11:37,RECIBO,3,6,1,4004,4,7,0,1.0,6
43144,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 13:35,RECIBO,3,4,1,40131,3,6,0,1.0,5
46697,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 18:12,RECIBO,3,3,1,75761,5,5,0,1.0,4
47381,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,21/01/2021 09:54,NOTA DE ENTRADA,3,2,3,6870,3,4,8,0.0,12
55113,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/01/2021 13:42,RECIBO,3,3,1,77071,5,12,0,1.0,11
57418,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 13:39,RECIBO,3,3,1,77285,1,11,0,1.0,10
61503,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 19:16,RECIBO,3,3,1,77807,11,10,0,2.0,8
62559,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,27/01/2021 11:34,NOTA DE ENTRADA,3,2,3,7000,1,8,10,0.0,18
62728,LACTEOS Y EMBUTIDOS,01-ene,LYE0145,CREMA PARA BATIR 500 ML LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/01/2021 11:54,RECIBO,3,3,1,77913,3,18,0,2.0,16
