,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
44078,ABARROTES,01-ene,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 19:21,RECIBO,3,4,1,40192,3,3,0,1.0,2
71832,ABARROTES,01-ene,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/01/2021 09:15,RECIBO,3,3,1,79232,4,2,0,1.0,1
87443,ABARROTES,02-feb,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/02/2021 11:04,NOTA DE ENTRADA,3,2,3,7230,2,1,2,0.0,3
120654,ABARROTES,02-feb,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/02/2021 10:14,RECIBO,3,3,1,85233,1,3,0,1.0,2
151188,ABARROTES,03-mar,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 19:36,RECIBO,3,3,1,89159,4,2,0,1.0,1
154247,ABARROTES,03-mar,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/03/2021 10:06,NOTA DE ENTRADA,3,2,3,7957,4,1,2,0.0,3
158821,ABARROTES,03-mar,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/03/2021 14:29,RECIBO,3,3,1,90532,8,3,0,1.0,2
167503,ABARROTES,03-mar,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/03/2021 19:40,RECIBO,3,3,1,91316,2,2,0,1.0,1
171049,ABARROTES,03-mar,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/03/2021 10:31,NOTA DE ENTRADA,3,2,3,8194,4,1,2,0.0,3
184217,ABARROTES,03-mar,ABA1134,HOJUELAS DE MAIZ 370GR KELLOGGS EXTRA CHOCOLATE ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/03/2021 19:06,RECIBO,3,3,1,93281,1,3,0,1.0,2
