,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
18011,VINOS Y LICORES,01-ene,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 14:52,RECIBO,3,3,1,72409,2,2,0,1.0,1
18012,VINOS Y LICORES,01-ene,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 14:52,RECIBO,3,3,1,72409,3,1,0,1.0,0
45000,VINOS Y LICORES,01-ene,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,20/01/2021 10:32,NOTA DE ENTRADA,3,2,3,6841,2,0,4,0.0,4
83627,VINOS Y LICORES,02-feb,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 17:27,RECIBO,3,3,1,80188,1,4,0,2.0,2
96359,VINOS Y LICORES,02-feb,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,09/02/2021 12:03,NOTA DE ENTRADA,3,2,3,7308,1,2,2,0.0,4
98935,VINOS Y LICORES,02-feb,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 12:01,RECIBO,3,3,1,82316,28,4,0,1.0,3
98936,VINOS Y LICORES,02-feb,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 12:01,RECIBO,3,3,1,82316,29,3,0,1.0,2
111106,VINOS Y LICORES,02-feb,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,16/02/2021 11:48,NOTA DE ENTRADA,3,2,3,7499,2,2,2,0.0,4
227597,VINOS Y LICORES,04-abr,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/04/2021 13:59,RECIBO,3,4,1,52280,12,4,0,1.0,3
288422,VINOS Y LICORES,05-may,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/05/2021 10:34,RECIBO,3,3,1,106050,7,3,0,1.0,2
298360,VINOS Y LICORES,05-may,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/05/2021 12:33,NOTA DE ENTRADA,3,1,3,3979,2,2,1,0.0,3
325397,VINOS Y LICORES,05-may,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/05/2021 19:05,RECIBO,3,3,1,110497,6,3,0,1.0,2
461374,VINOS Y LICORES,07-jul,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/07/2021 12:07,NOTA DE ENTRADA,3,2,3,11550,5,2,2,0.0,4
486188,VINOS Y LICORES,07-jul,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/07/2021 13:24,RECIBO,3,3,1,130150,1,4,0,1.0,3
505690,VINOS Y LICORES,07-jul,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/07/2021 11:36,RECIBO,3,3,1,132379,7,3,0,1.0,2
531499,VINOS Y LICORES,08-ago,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,03/08/2021 12:08,NOTA DE ENTRADA,3,2,3,12450,1,2,1,0.0,3
557712,VINOS Y LICORES,08-ago,VYL0031, VINO TINTO PUERTA ABIERTA 750ML ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,10/08/2021 11:27,NOTA DE ENTRADA,3,2,3,12686,1,3,1,0.0,4
