,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
2656,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:42,RECIBO,3,5,1,10752,24,6,0,2.0,4
4524,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:27,RECIBO,3,3,1,70621,1,4,0,1.0,3
6641,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 12:10,NOTA DE ENTRADA,3,2,3,6444,4,3,10,0.0,13
9263,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 11:30,RECIBO,3,3,1,71239,2,13,0,1.0,12
18292,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 17:18,RECIBO,3,3,1,72468,3,12,0,1.0,11
21805,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 13:53,RECIBO,3,3,1,72860,3,11,0,1.0,10
22277,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 15:40,RECIBO,3,3,1,72935,19,10,0,1.0,9
24448,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 12:57,RECIBO,3,4,1,38996,1,9,0,1.0,8
24634,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 13:24,RECIBO,3,3,1,73218,2,8,0,1.0,7
25742,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 20:21,RECIBO,3,3,1,73444,1,7,0,1.0,6
31121,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 18:08,RECIBO,3,3,1,74104,3,6,0,2.0,4
36419,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/01/2021 16:12,RECIBO,3,3,1,74711,1,4,0,1.0,3
59770,BOTANA,01-ene,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 11:18,RECIBO,3,3,1,77553,2,3,0,1.0,2
79071,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,02/02/2021 10:53,NOTA DE ENTRADA,3,2,3,7118,2,2,10,0.0,12
82515,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 12:32,RECIBO,3,3,1,79991,2,12,0,1.0,11
82675,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 12:57,RECIBO,3,5,1,12244,3,11,0,1.0,10
83424,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 15:22,RECIBO,3,3,1,80116,2,10,0,1.0,9
85872,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/02/2021 14:25,RECIBO,3,4,1,42655,4,9,0,1.0,8
90619,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/02/2021 13:41,RECIBO,3,3,1,81248,5,8,0,1.0,7
93205,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 12:05,RECIBO,3,4,1,43023,1,7,0,1.0,6
100285,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 18:07,RECIBO,3,4,1,43628,1,6,0,1.0,5
106564,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/02/2021 14:27,RECIBO,3,4,1,44246,1,5,0,1.0,4
112089,BOTANA,02-feb,BOT0082,CHURROS DE AMARANTO PIQUIN 80 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/02/2021 14:51,RECIBO,3,4,1,44722,2,4,0,1.0,3
