,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
736,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,02/01/2021 14:21,NOTA DE ENTRADA,3,1,3,2818,6,7,9,0.0,16
4156,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:35,RECIBO,3,5,1,10776,1,16,0,1.0,15
7894,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:50,RECIBO,3,3,1,71076,4,15,0,1.0,14
9867,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:04,RECIBO,3,4,1,38158,2,14,0,1.0,13
11742,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 11:04,RECIBO,3,4,1,38260,3,13,0,1.0,12
12047,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 11:35,RECIBO,3,5,1,10964,4,12,0,1.0,11
12287,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 12:15,RECIBO,3,4,1,38293,4,11,0,1.0,10
14091,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 09:43,RECIBO,3,3,1,71925,5,10,0,1.0,9
18298,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 17:21,RECIBO,3,3,1,72469,5,9,0,1.0,8
18440,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 18:41,RECIBO,3,3,1,72506,20,8,0,1.0,7
18441,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 18:42,RECIBO,3,3,1,72506,21,7,0,1.0,6
22306,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 15:47,RECIBO,3,3,1,72941,4,6,0,1.0,5
22886,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 20:45,RECIBO,3,3,1,73090,2,5,0,1.0,4
29190,BOTANA,01-ene,BOT0061,CACAHAUTES JAPONES 200 GR BOTANAS DE OCCIDENTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 10:27,RECIBO,3,4,1,39289,3,4,0,1.0,3
