,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
49739,BOTANA,01-ene,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,22/01/2021 10:06,NOTA DE ENTRADA,3,1,3,2988,1,0,3,0.0,3
60950,BOTANA,01-ene,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 15:13,RECIBO,3,3,1,77708,6,3,0,1.0,2
71061,BOTANA,01-ene,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/01/2021 12:45,RECIBO,3,3,1,79068,5,2,0,1.0,1
72938,BOTANA,01-ene,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:57,NOTA DE SALIDA,3,1,4,1533,325,1,0,1.0,0
87445,BOTANA,02-feb,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/02/2021 11:04,NOTA DE ENTRADA,3,2,3,7230,4,0,3,0.0,3
93986,BOTANA,02-feb,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 13:18,RECIBO,3,4,1,43052,5,3,0,1.0,2
99510,BOTANA,02-feb,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 13:35,RECIBO,3,3,1,82380,4,2,0,1.0,1
114963,BOTANA,02-feb,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/02/2021 17:39,RECIBO,3,3,1,84312,4,1,0,1.0,0
118359,BOTANA,02-feb,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/02/2021 10:03,NOTA DE ENTRADA,3,2,3,7576,5,0,3,0.0,3
125927,BOTANA,02-feb,BOT0122,PRINGLES CREMA Y CEBOLLA 40 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/02/2021 19:00,RECIBO,3,3,1,86112,5,3,0,1.0,2
