,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
24080,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/01/2021 11:37,NOTA DE ENTRADA,3,2,3,6616,3,3,10,0.0,13
34136,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 16:23,RECIBO,3,3,1,74431,16,13,0,1.0,12
42495,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 11:50,RECIBO,3,4,1,40077,4,12,0,1.0,11
53214,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 10:51,RECIBO,3,3,1,76678,3,11,0,1.0,10
71804,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/01/2021 19:39,RECIBO,3,3,1,79220,11,10,0,1.0,9
72326,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/01/2021 13:05,RECIBO,3,3,1,79327,5,9,0,1.0,8
73355,PANADERIA Y REPORTERIA,01-ene,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 19:03,NOTA DE SALIDA,3,1,4,1533,720,8,0,8.0,0
171232,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/03/2021 11:03,NOTA DE ENTRADA,3,2,3,8200,6,0,7,0.0,7
176995,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/03/2021 12:12,RECIBO,3,3,1,92473,1,7,0,2.0,5
181387,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/03/2021 20:10,RECIBO,3,3,1,92948,1,5,0,1.0,4
186697,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/03/2021 17:49,RECIBO,3,4,1,49438,13,4,0,1.0,3
188412,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/03/2021 12:39,NOTA DE ENTRADA,3,2,3,8420,2,3,2,0.0,5
188917,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/03/2021 14:20,RECIBO,3,3,1,93843,3,5,0,1.0,4
197318,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/03/2021 14:07,RECIBO,3,5,1,14555,14,4,0,1.0,3
209360,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/03/2021 09:13,RECIBO,3,3,1,96085,3,3,0,1.0,2
212822,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/03/2021 19:01,RECIBO,3,3,1,96505,1,2,0,1.0,1
215949,PANADERIA Y REPORTERIA,03-mar,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/03/2021 09:30,RECIBO,3,5,1,14965,3,1,0,1.0,0
224486,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/04/2021 14:11,NOTA DE ENTRADA,3,2,3,8841,1,0,6,0.0,6
231784,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/04/2021 10:15,RECIBO,3,5,1,15233,12,6,0,1.0,5
234230,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/04/2021 11:47,RECIBO,3,5,1,15296,18,5,0,1.0,4
239752,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/04/2021 13:07,RECIBO,3,3,1,100000,3,4,0,1.0,3
239833,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/04/2021 13:15,NOTA DE ENTRADA,3,2,3,9096,3,3,3,0.0,6
246987,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/04/2021 20:05,RECIBO,3,3,1,100875,2,6,0,1.0,5
261575,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/04/2021 10:05,RECIBO,3,4,1,54756,2,5,0,1.0,4
278713,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/04/2021 18:57,RECIBO,3,3,1,104761,11,4,0,1.0,3
280955,PANADERIA Y REPORTERIA,04-abr,PYR0436,PAN PLANO HINOJO/SAL DE MAR Y PIMIENTA142 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,28/04/2021 13:53,NOTA DE ENTRADA,3,1,3,3746,4,3,2,0.0,5
