,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
424,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 11:52,NOTA DE ENTRADA,3,3,3,24645,1,0,0.48,0.0,0.48
425,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:52,RECIBO,3,3,1,70133,1,0.48,0,0.48,0
977,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 16:27,NOTA DE ENTRADA,3,3,3,24699,2,0,0.165,0.0,0.165
978,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 16:27,RECIBO,3,3,1,70263,5,0.165,0,0.165,0
1025,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 17:06,NOTA DE ENTRADA,3,3,3,24703,3,0,0.16,0.0,0.16
1026,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 17:06,RECIBO,3,3,1,70274,3,0.16,0,0.16,0
1088,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/01/2021 09:35,NOTA DE ENTRADA,3,3,3,24712,2,0,0.68,0.0,0.68
1089,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 09:35,RECIBO,3,3,1,70289,5,0.68,0,0.68,0
1107,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/01/2021 09:55,NOTA DE ENTRADA,3,3,3,24715,1,0,0.05,0.0,0.05
1108,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 09:55,RECIBO,3,3,1,70293,1,0.05,0,0.05,0
1339,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/01/2021 12:36,NOTA DE ENTRADA,3,3,3,24736,2,0,0.45,0.0,0.45
1340,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 12:36,RECIBO,3,3,1,70348,3,0.45,0,0.45,0
1398,FRUTAS Y VERDURAS,01-ene,FYV0094,LIMON AGRIO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/01/2021 13:14,NOTA DE ENTRADA,3,3,3,24741,5,0,1.18,0.0,1.18
