,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
101802,ABARROTES,02-feb,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/02/2021 12:20,NOTA DE ENTRADA,3,2,3,7389,7,0,4,0.0,4
138851,ABARROTES,02-feb,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/02/2021 13:05,RECIBO,3,3,1,87762,3,4,0,1.0,3
141219,ABARROTES,03-mar,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,01/03/2021 08:27,NOTA DE ENTRADA,3,1,3,3454,62,3,1,0.0,4
168951,ABARROTES,03-mar,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/03/2021 12:17,NOTA DE ENTRADA,3,2,3,8174,5,4,4,0.0,8
208439,ABARROTES,03-mar,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/03/2021 12:35,RECIBO,3,3,1,95940,1,8,0,1.0,7
219045,ABARROTES,04-abr,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/04/2021 13:22,RECIBO,3,3,1,97448,4,7,0,1.0,6
249238,ABARROTES,04-abr,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/04/2021 18:02,RECIBO,3,3,1,101164,1,6,0,1.0,5
328377,ABARROTES,05-may,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,16/05/2021 18:36,NOTA DE SALIDA,3,1,4,1991,143,5,0,1.0,4
370546,ABARROTES,05-may,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/05/2021 19:44,RECIBO,3,3,1,115154,5,4,0,1.0,3
385584,ABARROTES,06-jun,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/06/2021 14:53,RECIBO,3,3,1,116931,6,3,0,1.0,2
396593,ABARROTES,06-jun,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,10/06/2021 11:06,NOTA DE ENTRADA,3,2,3,10653,5,2,2,0.0,4
398370,ABARROTES,06-jun,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/06/2021 19:34,RECIBO,3,3,1,118462,11,4,0,1.0,3
450001,ABARROTES,07-jul,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,01/07/2021 11:49,NOTA DE ENTRADA,3,2,3,11386,4,3,3,0.0,6
545982,ABARROTES,08-ago,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/08/2021 16:04,RECIBO,3,3,1,136344,7,6,0,1.0,5
548308,ABARROTES,08-ago,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/08/2021 12:49,RECIBO,3,3,1,136517,4,5,0,1.0,4
566684,ABARROTES,08-ago,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/08/2021 11:37,NOTA DE ENTRADA,3,2,3,12766,4,4,2,0.0,6
567646,ABARROTES,08-ago,ABA0771,TOMATES CHERRY EN CONSERVA 240 GR CUATROCIELOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/08/2021 13:33,RECIBO,3,3,1,138054,7,6,0,1.0,5
