,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
5335,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 20:24,RECIBO,3,3,1,70796,2,9,0,1.0,8
21592,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 13:25,RECIBO,3,3,1,72847,1,8,0,1.0,7
27887,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 14:39,RECIBO,3,5,1,11276,1,7,0,2.0,5
34425,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 18:26,RECIBO,3,3,1,74499,12,5,0,1.0,4
43506,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/01/2021 14:54,NOTA DE ENTRADA,3,1,3,2977,8,4,24,0.0,28
45263,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 11:26,RECIBO,3,6,1,4020,14,28,0,1.0,27
50142,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/01/2021 11:07,RECIBO,3,5,1,11724,1,27,0,1.0,26
59672,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 11:02,RECIBO,3,6,1,4116,1,26,0,1.0,25
60335,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 13:08,RECIBO,3,5,1,11910,1,25,0,1.0,24
60373,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 13:18,RECIBO,3,3,1,77612,3,24,0,2.0,22
71318,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/01/2021 14:21,RECIBO,3,4,1,41910,3,22,0,1.0,21
73431,SERVICIOS Y LIMPIEZA,01-ene,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 19:05,NOTA DE SALIDA,3,1,4,1533,792,21,0,21.0,0
82607,SERVICIOS Y LIMPIEZA,02-feb,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,03/02/2021 12:42,NOTA DE ENTRADA,3,5,3,5000,3,0,1,0.0,1
82608,SERVICIOS Y LIMPIEZA,02-feb,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 12:42,RECIBO,3,5,1,12242,11,1,0,1.0,0
86048,SERVICIOS Y LIMPIEZA,02-feb,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,AJUSTE DE INVENTARIO POR ENTRADA ,04/02/2021 14:46,NOTA DE ENTRADA,3,1,3,3193,64,0,18,0.0,18
86108,SERVICIOS Y LIMPIEZA,02-feb,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/02/2021 14:46,NOTA DE SALIDA,3,1,4,1555,40,18,0,1.0,17
96177,SERVICIOS Y LIMPIEZA,02-feb,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/02/2021 11:24,RECIBO,3,5,1,12477,27,17,0,4.0,13
110977,SERVICIOS Y LIMPIEZA,02-feb,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/02/2021 11:24,RECIBO,3,5,1,12878,10,13,0,1.0,12
141754,SERVICIOS Y LIMPIEZA,03-mar,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,01/03/2021 08:41,NOTA DE ENTRADA,3,1,3,3454,329,12,1,0.0,13
156628,SERVICIOS Y LIMPIEZA,03-mar,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/03/2021 08:40,RECIBO,3,6,1,4690,1,13,0,2.0,11
171008,SERVICIOS Y LIMPIEZA,03-mar,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/03/2021 10:27,RECIBO,3,4,1,48474,3,11,0,5.0,6
182479,SERVICIOS Y LIMPIEZA,03-mar,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/03/2021 11:22,RECIBO,3,6,1,4802,27,6,0,1.0,5
186331,SERVICIOS Y LIMPIEZA,03-mar,SYL0035,FIBRA ESPONJA MEDIANA 1 PZ SCOTCH-BRITE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/03/2021 14:05,RECIBO,3,5,1,14359,4,5,0,1.0,4
