,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1490,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:15,RECIBO,3,3,1,70394,2,13,0,1.0,12
6868,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:50,RECIBO,3,4,1,37954,4,12,0,1.0,11
8963,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 10:16,RECIBO,3,3,1,71217,7,11,0,1.0,10
10238,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/01/2021 14:02,NOTA DE ENTRADA,3,1,3,2837,1,10,60,0.0,70
10408,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 14:35,RECIBO,3,3,1,71324,1,70,0,1.0,69
10628,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 16:22,RECIBO,3,3,1,71378,2,69,0,1.0,68
11233,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 08:57,RECIBO,3,3,1,71516,3,68,0,2.0,66
12867,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 14:10,RECIBO,3,3,1,71657,1,66,0,3.0,63
19017,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 13:43,RECIBO,3,3,1,72653,1,63,0,1.0,62
19210,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 14:44,RECIBO,3,3,1,72686,6,62,0,1.0,61
21112,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 12:16,RECIBO,3,4,1,38799,4,61,0,6.0,55
21159,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 12:18,RECIBO,3,3,1,72805,1,55,0,1.0,54
21284,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 12:37,RECIBO,3,3,1,72814,1,54,0,2.0,52
30116,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 12:43,RECIBO,3,4,1,39356,1,52,0,6.0,46
34119,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 16:15,RECIBO,3,3,1,74427,1,46,0,3.0,43
34596,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 19:56,RECIBO,3,3,1,74543,2,43,0,1.0,42
37299,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 13:54,RECIBO,3,3,1,74923,1,42,0,3.0,39
42427,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 11:43,RECIBO,3,4,1,40075,1,39,0,1.0,38
44169,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 20:16,RECIBO,3,3,1,75628,3,38,0,1.0,37
49325,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 19:26,RECIBO,3,3,1,76108,2,37,0,5.0,32
60376,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 13:19,RECIBO,3,3,1,77613,1,32,0,6.0,26
60382,DULCES,01-ene,DUL0123,DULCE DE LECHE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 13:20,RECIBO,3,3,1,77614,2,26,0,1.0,25
