,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
194,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 10:13,RECIBO,3,3,1,70081,5,18.115,0,0.185,17.93
328,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:08,RECIBO,3,3,1,70114,3,17.93,0,0.165,17.765
1964,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 09:46,RECIBO,3,3,1,70478,1,17.765,0,0.285,17.48
4578,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:43,RECIBO,3,3,1,70633,1,17.48,0,0.055,17.425
5301,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:59,RECIBO,3,3,1,70787,5,17.425,0,0.51,16.915
6180,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:37,RECIBO,3,4,1,37917,3,16.915,0,0.145,16.77
7324,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 14:07,RECIBO,3,3,1,70990,1,16.77,0,0.14,16.63
8310,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 08:02,RECIBO,3,6,1,3826,2,16.63,0,0.22,16.41
8457,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 09:23,RECIBO,3,3,1,71193,1,16.41,0,0.195,16.215
8940,QUESOS,01-ene,QUE0056,QUESO COTIJA FRESCO NATURAL,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 10:12,RECIBO,3,3,1,71214,1,16.215,0,0.27,15.945
