,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1255,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 12:00,RECIBO,3,3,1,70333,4,4,0,1.0,3
2774,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:06,RECIBO,3,4,1,37796,4,3,0,1.0,2
3855,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:57,RECIBO,3,5,1,10762,5,2,0,1.0,1
11196,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 08:46,RECIBO,3,3,1,71510,4,1,0,1.0,0
16718,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,09/01/2021 08:51,NOTA DE ENTRADA,3,3,3,25487,1,0,2,0.0,2
16719,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 08:51,RECIBO,3,3,1,72266,1,2,0,2.0,0
16768,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,09/01/2021 09:09,NOTA DE ENTRADA,3,1,3,2867,1,0,30,0.0,30
16770,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,09/01/2021 09:09,NOTA DE SALIDA,3,1,4,1394,1,30,0,2.0,28
17572,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 12:56,RECIBO,3,3,1,72355,1,28,0,1.0,27
21153,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 12:18,RECIBO,3,3,1,72804,6,27,0,1.0,26
21953,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 14:21,RECIBO,3,5,1,11103,2,26,0,1.0,25
24306,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 12:32,RECIBO,3,4,1,38978,1,25,0,1.0,24
24778,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 13:46,RECIBO,3,6,1,3920,1,24,0,1.0,23
27849,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 14:35,RECIBO,3,5,1,11274,11,23,0,1.0,22
28242,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 17:32,RECIBO,3,3,1,73734,1,22,0,2.0,20
29588,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 11:35,RECIBO,3,5,1,11299,4,20,0,1.0,19
31001,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 17:26,RECIBO,3,3,1,74077,3,19,0,1.0,18
32980,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 12:30,RECIBO,3,5,1,11400,9,18,0,1.0,17
34444,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 18:26,RECIBO,3,3,1,74499,29,17,0,1.0,16
34759,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,16/01/2021 08:51,NOTA DE ENTRADA,3,1,3,2939,1,16,15,0.0,31
37987,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 10:20,RECIBO,3,3,1,75065,5,31,0,1.0,30
39094,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 12:40,RECIBO,3,4,1,39851,5,30,0,1.0,29
40984,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 16:49,RECIBO,3,4,1,39943,1,29,0,1.0,28
41413,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 21:00,RECIBO,3,3,1,75328,9,28,0,1.0,27
42785,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 12:29,RECIBO,3,5,1,11530,10,27,0,1.0,26
45121,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 10:58,RECIBO,3,4,1,40332,5,26,0,2.0,24
46257,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 14:48,RECIBO,3,5,1,11653,8,24,0,1.0,23
49247,ABARROTES,01-ene,ABA0750,HUEVO DOCENA EL GALLO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 18:49,RECIBO,3,3,1,76087,1,23,0,1.0,22
