,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
8140,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 19:26,RECIBO,3,3,1,71135,5,15,0,1.0,14
8144,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 19:26,RECIBO,3,3,1,71135,10,14,0,1.0,13
9871,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:04,RECIBO,3,5,1,10915,1,13,0,1.0,12
12923,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 14:24,RECIBO,3,3,1,71672,2,12,0,1.0,11
13357,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 16:42,RECIBO,3,3,1,71761,2,11,0,1.0,10
13483,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 18:09,RECIBO,3,3,1,71801,4,10,0,1.0,9
13493,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 18:09,RECIBO,3,3,1,71801,13,9,0,1.0,8
18784,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 11:54,RECIBO,3,3,1,72599,2,8,0,2.0,6
25126,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 15:05,RECIBO,3,3,1,73279,1,6,0,2.0,4
27146,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,13/01/2021 12:20,NOTA DE ENTRADA,3,2,3,6665,12,4,4,0.0,8
39579,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 13:53,RECIBO,3,4,1,39891,2,8,0,1.0,7
45184,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,20/01/2021 11:09,NOTA DE ENTRADA,3,2,3,6845,7,7,5,0.0,12
45801,BOTANA,01-ene,BOT0173,RANCHERITOS 63 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 13:09,RECIBO,3,4,1,40439,2,12,0,1.0,11
