,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
3868,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:00,RECIBO,3,4,1,37822,3,5,0,1.0,4
9819,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/01/2021 12:57,NOTA DE ENTRADA,3,1,3,2836,9,4,8,0.0,12
18408,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 18:22,RECIBO,3,3,1,72501,1,12,0,1.0,11
19052,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 14:00,RECIBO,3,3,1,72661,3,11,0,1.0,10
24548,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 13:08,RECIBO,3,4,1,39007,1,10,0,1.0,9
30347,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 13:16,RECIBO,3,4,1,39379,3,9,0,1.0,8
34062,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 15:39,RECIBO,3,3,1,74408,1,8,0,1.0,7
47792,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 11:01,RECIBO,3,5,1,11664,2,7,0,1.0,6
48660,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 13:57,RECIBO,3,4,1,40664,4,6,0,1.0,5
50858,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/01/2021 13:09,RECIBO,3,3,1,76349,1,5,0,1.0,4
54031,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 14:15,RECIBO,3,4,1,40871,4,4,0,1.0,3
62401,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,27/01/2021 11:00,NOTA DE ENTRADA,3,2,3,6994,14,3,8,0.0,11
72960,BOTANA,01-ene,BOT0167,FRITOS CHORIZO Y CHIPOTLE 62 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:57,NOTA DE SALIDA,3,1,4,1533,341,11,0,11.0,0
