,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
356,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:27,RECIBO,3,4,1,37742,1,27,0,1.0,26
1733,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 08:53,RECIBO,3,3,1,70445,5,26,0,1.0,25
2760,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:02,RECIBO,3,4,1,37792,13,25,0,1.0,24
4217,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:48,RECIBO,3,5,1,10780,2,24,0,1.0,23
5185,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:18,RECIBO,3,3,1,70764,2,23,0,1.0,22
7805,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 16:38,RECIBO,3,3,1,71049,5,22,0,1.0,21
7960,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 18:11,RECIBO,3,3,1,71090,1,21,0,1.0,20
7985,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 18:16,RECIBO,3,3,1,71094,2,20,0,1.0,19
9573,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:15,RECIBO,3,3,1,71242,12,19,0,2.0,17
9597,CARNES Y AVES,01-ene,CYA0122,PACHOLA DE POLLO ADOBADO PQT 5 PZS 500 GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:17,RECIBO,3,5,1,10898,1,17,0,1.0,16
