,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
6643,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 12:10,NOTA DE ENTRADA,3,2,3,6444,7,26,20,0.0,46
18922,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 13:02,RECIBO,3,3,1,72629,5,46,0,1.0,45
18969,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 13:13,RECIBO,3,3,1,72638,5,45,0,10.0,35
19057,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 14:00,RECIBO,3,3,1,72661,9,35,0,1.0,34
22318,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 15:58,RECIBO,3,3,1,72945,3,34,0,10.0,24
29181,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,14/01/2021 10:25,NOTA DE ENTRADA,3,2,3,6685,5,24,20,0.0,44
34357,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 17:59,RECIBO,3,3,1,74485,2,44,0,4.0,40
44159,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 20:04,RECIBO,3,3,1,75625,4,40,0,1.0,39
49341,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 19:36,RECIBO,3,3,1,76112,7,39,0,1.0,38
49383,PANADERIA Y REPORTERIA,01-ene,PYR0208,GALLETA DE AMARANTO SEMIAMARGO 55 GR MARANTOS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 19:53,RECIBO,3,3,1,76125,3,38,0,1.0,37
