,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
4461,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:17,RECIBO,3,3,1,70613,1,2,0,1.0,1
21908,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 14:13,RECIBO,3,3,1,72875,3,1,0,1.0,0
22440,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,11/01/2021 17:07,NOTA DE ENTRADA,3,3,3,25792,3,0,1,0.0,1
22441,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 17:07,RECIBO,3,3,1,72975,7,1,0,1.0,0
22563,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,11/01/2021 18:06,NOTA DE ENTRADA,3,3,3,25802,1,0,1,0.0,1
22564,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 18:06,RECIBO,3,3,1,73000,4,1,0,1.0,0
22565,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,DEVOLUCION DE SALIDAS POR VENTA,11/01/2021 18:08,RECIBO DE DEVOLUCION,3,3,2,239,1,0,1,0.0,1
23262,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 09:33,RECIBO,3,6,1,3907,1,1,0,1.0,0
28451,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,13/01/2021 19:18,NOTA DE ENTRADA,3,3,3,26082,1,0,1,0.0,1
28452,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 19:18,RECIBO,3,3,1,73793,4,1,0,1.0,0
34325,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,15/01/2021 17:41,NOTA DE ENTRADA,3,3,3,26361,1,0,1,0.0,1
34326,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 17:41,RECIBO,3,3,1,74478,3,1,0,1.0,0
36806,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,17/01/2021 10:46,NOTA DE ENTRADA,3,3,3,26508,1,0,1,0.0,1
36807,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 10:46,RECIBO,3,3,1,74818,3,1,0,1.0,0
36940,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,17/01/2021 11:32,NOTA DE ENTRADA,3,3,3,26524,1,0,2,0.0,2
36941,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 11:32,RECIBO,3,3,1,74848,1,2,0,2.0,0
37410,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,17/01/2021 14:21,NOTA DE ENTRADA,3,3,3,26582,1,0,1,0.0,1
37411,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 14:21,RECIBO,3,3,1,74944,1,1,0,1.0,0
38077,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,18/01/2021 10:33,NOTA DE ENTRADA,3,5,3,4574,1,0,1,0.0,1
38078,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 10:33,RECIBO,3,5,1,11435,3,1,0,1.0,0
41057,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,18/01/2021 17:23,NOTA DE ENTRADA,3,3,3,26766,2,0,1,0.0,1
41058,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 17:23,RECIBO,3,3,1,75271,5,1,0,1.0,0
43849,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,19/01/2021 17:19,NOTA DE ENTRADA,3,4,3,15889,1,0,1,0.0,1
43850,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 17:19,RECIBO,3,4,1,40166,1,1,0,1.0,0
45291,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,20/01/2021 11:31,NOTA DE ENTRADA,3,6,3,2173,3,0,1,0.0,1
45292,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 11:31,RECIBO,3,6,1,4021,11,1,0,1.0,0
46777,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,20/01/2021 19:04,NOTA DE ENTRADA,3,3,3,26968,1,0,1,0.0,1
46778,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 19:04,RECIBO,3,3,1,75785,1,1,0,1.0,0
47894,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,21/01/2021 11:27,NOTA DE ENTRADA,3,6,3,2185,2,0,1,0.0,1
47895,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 11:27,RECIBO,3,6,1,4038,6,1,0,1.0,0
54243,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,23/01/2021 15:33,NOTA DE ENTRADA,3,3,3,27431,1,0,1,0.0,1
54244,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 15:33,RECIBO,3,3,1,76836,5,1,0,1.0,0
54647,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,24/01/2021 09:54,NOTA DE ENTRADA,3,3,3,27476,1,0,1,0.0,1
54648,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/01/2021 09:54,RECIBO,3,3,1,76945,2,1,0,1.0,0
65427,ABARROTES,01-ene,ABA0783,MIEL DE ABEJA 700 ML ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,28/01/2021 12:43,NOTA DE ENTRADA,3,5,3,4897,1,0,1,0.0,1
