,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
53135,ABARROTES,01-ene,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 10:22,RECIBO,3,3,1,76668,3,7,0,1.0,6
72794,ABARROTES,01-ene,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:54,NOTA DE SALIDA,3,1,4,1533,166,6,0,1.0,5
91260,ABARROTES,02-feb,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/02/2021 10:28,RECIBO,3,3,1,81411,4,5,0,1.0,4
106342,ABARROTES,02-feb,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/02/2021 13:00,RECIBO,3,4,1,44213,1,4,0,1.0,3
120222,ABARROTES,02-feb,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/02/2021 19:18,RECIBO,3,3,1,85109,2,3,0,1.0,2
190710,ABARROTES,03-mar,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/03/2021 13:57,RECIBO,3,3,1,94025,3,2,0,1.0,1
219884,ABARROTES,04-abr,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/04/2021 11:20,RECIBO,3,3,1,97660,6,1,0,1.0,0
441650,ABARROTES,06-jun,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,28/06/2021 12:28,NOTA DE ENTRADA,3,2,3,11251,6,0,10,0.0,10
573257,ABARROTES,08-ago,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/08/2021 18:00,RECIBO,3,3,1,138725,3,10,0,1.0,9
596509,ABARROTES,08-ago,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/08/2021 08:15,RECIBO,3,3,1,141101,1,9,0,1.0,8
609875,ABARROTES,08-ago,ABA1024,YERBA MATE PARA INFUCIONES 500 GR ROSAMONTE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/08/2021 19:28,RECIBO,3,3,1,142277,4,8,0,1.0,7
