,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
50,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 09:03,RECIBO,3,3,1,70056,1,10.526,0,0.29,10.236
154,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 09:59,RECIBO,3,3,1,70072,7,10.236,0,0.93,9.306
157,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 10:02,RECIBO,3,3,1,70073,5,9.306,0,0.975,8.331
403,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:39,RECIBO,3,4,1,37744,5,8.331,0,0.675,7.656
466,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 12:13,RECIBO,3,3,1,70145,8,7.656,0,0.365,7.291
504,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 12:26,RECIBO,3,3,1,70155,1,7.291,0,0.69,6.601
505,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 12:27,RECIBO,3,3,1,70156,1,6.601,0,0.285,6.316
603,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 13:21,RECIBO,3,3,1,70179,7,6.316,0,0.355,5.961
665,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 13:52,RECIBO,3,4,1,37753,4,5.961,0,0.3,5.661
1106,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 09:47,RECIBO,3,3,1,70292,3,5.661,0,0.83,4.831
1177,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:19,RECIBO,3,3,1,70319,11,4.831,0,0.43,4.401
1237,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:53,RECIBO,3,3,1,70330,5,4.401,0,0.33,4.071
1567,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:49,RECIBO,3,3,1,70412,12,4.071,0,0.435,3.636
1684,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 08:36,RECIBO,3,3,1,70436,2,3.636,0,0.385,3.251
1706,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 08:48,RECIBO,3,3,1,70439,11,3.251,0,1.35,1.901
1967,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 09:48,RECIBO,3,6,1,3785,3,1.901,0,1.315,0.586
2009,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 10:00,RECIBO,3,3,1,70486,2,0.586,0,0.3,0.286
2265,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 10:59,NOTA DE ENTRADA,3,3,3,24803,3,0.286,0.279,0.0,0.565
2267,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 10:59,RECIBO,3,3,1,70510,4,0.565,0,0.565,0
2383,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:16,NOTA DE ENTRADA,3,6,3,2026,1,0,1.265,0.0,1.265
2384,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:16,RECIBO,3,6,1,3786,2,1.265,0,1.265,0
2419,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:18,NOTA DE ENTRADA,3,4,3,14814,3,0,0.945,0.0,0.945
2421,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:18,RECIBO,3,4,1,37777,7,0.945,0,0.945,0
2441,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:25,NOTA DE ENTRADA,3,5,3,4250,7,0,0.59,0.0,0.59
2442,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:25,RECIBO,3,5,1,10749,14,0.59,0,0.59,0
2688,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:51,NOTA DE ENTRADA,3,6,3,2027,6,0,0.385,0.0,0.385
2689,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:51,RECIBO,3,6,1,3787,7,0.385,0,0.385,0
2793,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 12:07,NOTA DE ENTRADA,3,3,3,24820,5,0,1.86,0.0,1.86
2794,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:07,RECIBO,3,3,1,70537,8,1.86,0,1.86,0
2829,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 12:12,NOTA DE ENTRADA,3,4,3,14827,4,0,0.305,0.0,0.305
2830,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:12,RECIBO,3,4,1,37799,5,0.305,0,0.305,0
2839,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 12:13,NOTA DE ENTRADA,3,3,3,24822,3,0,0.385,0.0,0.385
2840,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:13,RECIBO,3,3,1,70539,3,0.385,0,0.385,0
2896,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,2,0,50,0.0,50
3005,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,89,50,0,0.279,49.721
3006,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,90,49.721,0,1.265,48.456
3007,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,91,48.456,0,0.945,47.511
3008,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,92,47.511,0,0.59,46.921
3009,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,93,46.921,0,0.385,46.536
3010,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,94,46.536,0,1.86,44.676
3011,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,95,44.676,0,0.305,44.371
3012,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,96,44.371,0,0.385,43.986
3622,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:32,RECIBO,3,6,1,3789,5,43.986,0,0.6,43.386
4007,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:11,RECIBO,3,6,1,3791,41,43.386,0,1.295,42.091
4153,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:35,RECIBO,3,5,1,10775,6,42.091,0,1.115,40.976
4209,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:45,RECIBO,3,6,1,3794,2,40.976,0,0.39,40.586
4306,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:01,RECIBO,3,4,1,37853,4,40.586,0,0.32,40.266
4363,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:06,RECIBO,3,4,1,37856,12,40.266,0,1.0,39.266
4517,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:24,RECIBO,3,4,1,37870,10,39.266,0,0.63,38.636
4997,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 17:58,RECIBO,3,3,1,70723,2,38.636,0,1.01,37.626
5009,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:00,RECIBO,3,3,1,70724,5,37.626,0,0.905,36.721
5020,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:04,RECIBO,3,3,1,70726,7,36.721,0,1.235,35.486
5091,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:36,RECIBO,3,3,1,70741,3,35.486,0,0.555,34.931
5100,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:37,RECIBO,3,3,1,70743,4,34.931,0,0.365,34.566
5101,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:38,RECIBO,3,3,1,70743,5,34.566,0,0.65,33.916
5177,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:15,RECIBO,3,3,1,70761,6,33.916,0,0.265,33.651
5199,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:21,RECIBO,3,3,1,70766,12,33.651,0,0.305,33.346
5228,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:32,RECIBO,3,3,1,70775,3,33.346,0,0.265,33.081
5250,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:42,RECIBO,3,3,1,70779,6,33.081,0,0.795,32.286
5271,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:49,RECIBO,3,3,1,70782,2,32.286,0,0.33,31.956
5536,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 08:28,RECIBO,3,3,1,70812,2,31.956,0,0.6,31.356
5899,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 09:00,RECIBO,3,3,1,70824,2,31.356,0,0.275,31.081
6002,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 09:48,RECIBO,3,6,1,3801,2,31.081,0,1.3,29.781
6018,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 09:50,RECIBO,3,6,1,3803,3,29.781,0,0.26,29.521
6029,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 09:51,RECIBO,3,6,1,3803,11,29.521,0,0.295,29.226
6060,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 09:58,RECIBO,3,3,1,70846,1,29.226,0,1.26,27.966
6071,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:04,RECIBO,3,5,1,10797,5,27.966,0,0.915,27.051
6107,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:08,RECIBO,3,3,1,70851,7,27.051,0,0.535,26.516
6148,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:24,RECIBO,3,5,1,10799,2,26.516,0,0.525,25.991
6282,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:02,RECIBO,3,3,1,70884,6,25.991,0,0.27,25.721
6297,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:04,RECIBO,3,6,1,3808,3,25.721,0,0.885,24.836
6401,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:26,RECIBO,3,6,1,3812,7,24.836,0,0.545,24.291
6418,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:26,RECIBO,3,5,1,10811,1,24.291,0,0.585,23.706
6459,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:32,RECIBO,3,5,1,10813,4,23.706,0,0.305,23.401
6498,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:46,RECIBO,3,3,1,70902,2,23.401,0,1.29,22.111
6535,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:52,RECIBO,3,6,1,3814,5,22.111,0,1.38,20.731
6673,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:15,RECIBO,3,5,1,10823,12,20.731,0,0.545,20.186
6717,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:21,RECIBO,3,6,1,3816,5,20.186,0,0.26,19.926
6728,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:22,RECIBO,3,5,1,10826,3,19.926,0,0.8,19.126
6740,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:26,RECIBO,3,5,1,10827,3,19.126,0,0.895,18.231
6766,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:31,RECIBO,3,5,1,10829,2,18.231,0,0.31,17.921
6827,FRUTAS Y VERDURAS,01-ene,FYV0005,AGUACATE,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:43,RECIBO,3,4,1,37950,7,17.921,0,0.33,17.591
