,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
3664,ABARROTES,01-ene,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:37,NOTA DE ENTRADA,3,2,3,6408,1,10,1,0.0,11
21711,ABARROTES,01-ene,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 13:45,RECIBO,3,4,1,38849,2,11,0,1.0,10
61294,ABARROTES,01-ene,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 18:03,RECIBO,3,4,1,41244,15,10,0,1.0,9
72739,ABARROTES,01-ene,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:53,NOTA DE SALIDA,3,1,4,1533,119,9,0,3.0,6
101590,ABARROTES,02-feb,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/02/2021 11:33,NOTA DE ENTRADA,3,2,3,7381,2,6,4,0.0,10
136386,ABARROTES,02-feb,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/02/2021 13:04,RECIBO,3,3,1,87421,10,10,0,1.0,9
150978,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 18:03,RECIBO,3,3,1,89098,4,9,0,1.0,8
160983,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/03/2021 13:56,RECIBO,3,4,1,47700,1,8,0,1.0,7
167392,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/03/2021 19:15,RECIBO,3,3,1,91290,20,7,0,1.0,6
186323,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/03/2021 14:03,RECIBO,3,5,1,14357,2,6,0,1.0,5
194123,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,22/03/2021 14:18,NOTA DE ENTRADA,3,1,3,3546,2,5,5,0.0,10
196863,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/03/2021 12:47,RECIBO,3,4,1,50260,5,10,0,1.0,9
217402,ABARROTES,03-mar,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/03/2021 15:00,RECIBO,3,3,1,97087,6,9,0,1.0,8
224275,ABARROTES,04-abr,ABA0673,MAMA HUHU ADEREZO 250 ML,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/04/2021 13:37,RECIBO,3,5,1,15080,3,8,0,1.0,7
