,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
15485,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,08/01/2021 13:34,NOTA DE ENTRADA,3,1,3,2855,4,0,10,0.0,10
15487,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,08/01/2021 13:34,NOTA DE SALIDA,3,1,4,1388,1,10,0,1.0,9
15488,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,08/01/2021 13:34,NOTA DE SALIDA,3,1,4,1388,2,9,0,2.0,7
15489,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,08/01/2021 13:34,NOTA DE SALIDA,3,1,4,1388,3,7,0,1.0,6
15490,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,08/01/2021 13:34,NOTA DE SALIDA,3,1,4,1388,4,6,0,1.0,5
15491,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,08/01/2021 13:34,NOTA DE SALIDA,3,1,4,1388,5,5,0,1.0,4
15492,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,08/01/2021 13:34,NOTA DE SALIDA,3,1,4,1388,6,4,0,4.0,0
16285,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,08/01/2021 18:19,NOTA DE ENTRADA,3,3,3,25461,1,0,1,0.0,1
16286,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 18:19,RECIBO,3,3,1,72194,4,1,0,1.0,0
18183,PANADERIA Y REPORTERIA,01-ene,PYR0140,FLANKE MINI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,09/01/2021 15:41,NOTA DE ENTRADA,3,3,3,25548,2,0,1,0.0,1
