,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
58630,BOTANA,01-ene,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,25/01/2021 19:27,NOTA DE ENTRADA,3,3,3,27690,2,0,1,0.0,1
58631,BOTANA,01-ene,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 19:27,RECIBO,3,3,1,77450,3,1,0,1.0,0
72607,BOTANA,01-ene,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 18:51,NOTA DE SALIDA,3,1,4,1534,1,3,0,1.0,2
72612,BOTANA,01-ene,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 18:51,NOTA DE SALIDA,3,1,4,1534,2,2,0,1.0,1
72614,BOTANA,01-ene,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 18:52,NOTA DE SALIDA,3,1,4,1534,3,1,0,1.0,0
73522,BOTANA,01-ene,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,31/01/2021 19:08,NOTA DE ENTRADA,3,1,3,3156,325,0,3,0.0,3
141008,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,01/03/2021 08:24,NOTA DE ENTRADA,3,1,3,3454,1,0,1,0.0,1
169843,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/03/2021 16:57,RECIBO,3,3,1,91590,4,1,0,1.0,0
190173,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,20/03/2021 11:07,NOTA DE ENTRADA,3,2,3,8455,1,0,100,0.0,100
190844,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/03/2021 14:29,RECIBO,3,4,1,49867,2,100,0,6.0,94
191180,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/03/2021 17:54,RECIBO,3,3,1,94133,2,94,0,2.0,92
191239,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/03/2021 18:53,RECIBO,3,3,1,94155,1,92,0,2.0,90
194888,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/03/2021 18:12,RECIBO,3,3,1,94560,3,90,0,1.0,89
197560,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/03/2021 14:36,RECIBO,3,5,1,14572,6,89,0,3.0,86
197951,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/03/2021 18:15,RECIBO,3,3,1,94804,2,86,0,1.0,85
197968,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/03/2021 18:30,RECIBO,3,3,1,94811,1,85,0,3.0,82
200542,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/03/2021 14:16,RECIBO,3,4,1,50604,1,82,0,1.0,81
201931,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/03/2021 09:34,RECIBO,3,3,1,95223,2,81,0,5.0,76
203594,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/03/2021 14:13,RECIBO,3,4,1,50800,5,76,0,1.0,75
205580,BOTANA,03-mar,7003,BOLIS DE GARRFA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/03/2021 11:41,RECIBO,3,3,1,95641,9,75,0,1.0,74
