,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
34268,DULCES,01-ene,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 17:07,RECIBO,3,3,1,74460,2,10,0,1.0,9
51930,DULCES,01-ene,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/01/2021 18:43,RECIBO,3,3,1,76550,8,9,0,1.0,8
73066,DULCES,01-ene,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:58,NOTA DE SALIDA,3,1,4,1533,429,8,0,8.0,0
78435,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,02/02/2021 09:27,NOTA DE ENTRADA,3,2,3,7102,2,0,12,0.0,12
91972,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/02/2021 14:38,RECIBO,3,3,1,81560,3,12,0,1.0,11
96204,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/02/2021 11:29,RECIBO,3,4,1,43240,3,11,0,1.0,10
109673,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/02/2021 18:01,RECIBO,3,4,1,44491,2,10,0,1.0,9
125446,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/02/2021 15:33,RECIBO,3,3,1,86026,3,9,0,2.0,7
135676,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/02/2021 10:58,RECIBO,3,4,1,46126,3,7,0,1.0,6
136140,DULCES,02-feb,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/02/2021 12:30,RECIBO,3,3,1,87406,2,6,0,1.0,5
173133,DULCES,03-mar,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/03/2021 17:08,RECIBO,3,3,1,91996,5,5,0,2.0,3
177919,DULCES,03-mar,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,16/03/2021 09:06,NOTA DE ENTRADA,3,2,3,8236,3,3,12,0.0,15
201164,DULCES,03-mar,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/03/2021 19:12,RECIBO,3,3,1,95127,2,15,0,1.0,14
207106,DULCES,03-mar,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/03/2021 19:07,RECIBO,3,3,1,95882,10,14,0,1.0,13
220022,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/04/2021 12:28,RECIBO,3,3,1,97692,1,13,0,1.0,12
237940,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/04/2021 08:33,RECIBO,3,3,1,99883,5,12,0,1.0,11
240628,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/04/2021 15:49,RECIBO,3,3,1,100118,2,11,0,1.0,10
251714,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/04/2021 16:31,RECIBO,3,3,1,101516,7,10,0,1.0,9
252791,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/04/2021 10:51,RECIBO,3,4,1,54170,3,9,0,1.0,8
258452,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,20/04/2021 09:35,NOTA DE ENTRADA,3,2,3,9348,4,8,6,0.0,14
286897,DULCES,04-abr,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/04/2021 13:37,RECIBO,3,3,1,105773,2,14,0,1.0,13
299275,DULCES,05-may,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/05/2021 15:38,RECIBO,3,3,1,107246,2,13,0,1.0,12
328690,DULCES,05-may,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,16/05/2021 18:41,NOTA DE SALIDA,3,1,4,1991,417,12,0,2.0,10
394160,DULCES,06-jun,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/06/2021 13:19,RECIBO,3,4,1,64935,3,10,0,1.0,9
439234,DULCES,06-jun,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,27/06/2021 19:00,NOTA DE ENTRADA,3,1,3,4162,197,9,2,0.0,11
440541,DULCES,06-jun,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/06/2021 09:41,RECIBO,3,3,1,123698,2,11,0,1.0,10
477651,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,13/07/2021 09:37,NOTA DE ENTRADA,3,2,3,11749,2,10,12,0.0,22
479592,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/07/2021 15:05,RECIBO,3,3,1,129108,1,22,0,1.0,21
484742,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/07/2021 16:42,RECIBO,3,3,1,129970,1,21,0,1.0,20
485255,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/07/2021 08:35,RECIBO,3,4,1,71764,9,20,0,1.0,19
493499,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/07/2021 19:59,RECIBO,3,3,1,130955,3,19,0,1.0,18
503393,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/07/2021 11:26,RECIBO,3,3,1,132050,4,18,0,1.0,17
514121,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/07/2021 10:39,RECIBO,3,3,1,133657,3,17,0,1.0,16
518584,DULCES,07-jul,DUL0097,TRIDENT FRESA 18'S VALUPACK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/07/2021 20:06,RECIBO,3,3,1,134188,2,16,0,1.0,15
