,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
490,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 12:20,NOTA DE ENTRADA,3,3,3,24649,10,0,0.07,0.0,0.07
493,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 12:20,RECIBO,3,3,1,70149,7,0.07,0,0.07,0
613,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,02/01/2021 13:24,NOTA DE ENTRADA,3,3,3,24666,3,0,0.07,0.0,0.07
615,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 13:24,RECIBO,3,3,1,70182,1,0.07,0,0.07,0
1893,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 09:25,NOTA DE ENTRADA,3,3,3,24782,8,0,0.035,0.0,0.035
1895,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 09:25,RECIBO,3,3,1,70465,3,0.035,0,0.035,0
2340,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:07,NOTA DE ENTRADA,3,3,3,24804,7,0,0.07,0.0,0.07
2343,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:07,RECIBO,3,3,1,70515,3,0.07,0,0.07,0
4599,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 14:46,NOTA DE ENTRADA,3,4,3,14858,4,0,0.07,0.0,0.07
4602,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:46,RECIBO,3,4,1,37871,4,0.07,0,0.07,0
6085,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 10:06,NOTA DE ENTRADA,3,3,3,24954,5,0,0.07,0.0,0.07
6088,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:06,RECIBO,3,3,1,70850,4,0.07,0,0.07,0
6092,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 10:06,NOTA DE ENTRADA,3,3,3,24954,8,0,0.07,0.0,0.07
6094,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:06,RECIBO,3,3,1,70850,5,0.07,0,0.07,0
7155,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 13:48,NOTA DE ENTRADA,3,3,3,25004,3,0,0.07,0.0,0.07
7157,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 13:48,RECIBO,3,3,1,70978,1,0.07,0,0.07,0
7209,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 13:55,NOTA DE ENTRADA,3,3,3,25007,3,0,0.07,0.0,0.07
7211,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 13:55,RECIBO,3,3,1,70982,3,0.07,0,0.07,0
7906,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,05/01/2021 17:50,NOTA DE ENTRADA,3,3,3,25045,7,0,0.07,0.0,0.07
7909,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:50,RECIBO,3,3,1,71076,7,0.07,0,0.07,0
9928,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,06/01/2021 13:12,NOTA DE ENTRADA,3,3,3,25122,13,0,0.14,0.0,0.14
9931,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:12,RECIBO,3,3,1,71267,5,0.14,0,0.14,0
10181,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,06/01/2021 13:56,NOTA DE ENTRADA,3,4,3,14992,11,0,0.07,0.0,0.07
10184,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:56,RECIBO,3,4,1,38187,4,0.07,0,0.07,0
10654,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,06/01/2021 16:52,NOTA DE ENTRADA,3,3,3,25167,3,0,0.07,0.0,0.07
10657,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 16:52,RECIBO,3,3,1,71390,2,0.07,0,0.07,0
11171,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,07/01/2021 08:34,NOTA DE ENTRADA,3,3,3,25213,5,0,0.035,0.0,0.035
11173,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 08:34,RECIBO,3,3,1,71500,2,0.035,0,0.035,0
13024,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,07/01/2021 14:40,NOTA DE ENTRADA,3,3,3,25277,6,0,0.07,0.0,0.07
13027,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 14:40,RECIBO,3,3,1,71682,3,0.07,0,0.07,0
13089,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,07/01/2021 14:54,NOTA DE ENTRADA,3,3,3,25284,3,0,0.035,0.0,0.035
13092,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 14:54,RECIBO,3,3,1,71696,1,0.035,0,0.035,0
13266,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,07/01/2021 15:34,NOTA DE ENTRADA,3,3,3,25300,9,0,0.07,0.0,0.07
13269,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 15:34,RECIBO,3,3,1,71729,5,0.07,0,0.07,0
14858,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,08/01/2021 11:36,NOTA DE ENTRADA,3,4,3,15085,6,0,0.21,0.0,0.21
14860,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:36,RECIBO,3,4,1,38401,4,0.21,0,0.21,0
15776,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,08/01/2021 14:38,NOTA DE ENTRADA,3,4,3,15128,3,0,0.07,0.0,0.07
15778,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 14:38,RECIBO,3,4,1,38513,2,0.07,0,0.07,0
15782,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,08/01/2021 14:38,NOTA DE ENTRADA,3,4,3,15128,6,0,0.07,0.0,0.07
15784,LACTEOS Y EMBUTIDOS,01-ene,LYE0201,ROAST BEEF ARENY ,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 14:38,RECIBO,3,4,1,38513,3,0.07,0,0.07,0
