,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
6165,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 10:31,NOTA DE ENTRADA,3,2,3,6424,1,0,15,0.0,15
13238,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 15:33,RECIBO,3,3,1,71728,4,15,0,1.0,14
13549,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 18:30,RECIBO,3,3,1,71810,6,14,0,1.0,13
19004,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 13:38,RECIBO,3,3,1,72649,2,13,0,1.0,12
19082,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 14:09,RECIBO,3,3,1,72665,4,12,0,1.0,11
34127,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/01/2021 16:22,RECIBO,3,3,1,74431,6,11,0,1.0,10
36351,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/01/2021 15:43,RECIBO,3,3,1,74695,3,10,0,1.0,9
36399,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/01/2021 16:01,RECIBO,3,3,1,74705,6,9,0,1.0,8
37016,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 11:55,RECIBO,3,3,1,74860,5,8,0,1.0,7
39081,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 12:36,RECIBO,3,5,1,11465,8,7,0,1.0,6
40931,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 16:13,RECIBO,3,3,1,75244,10,6,0,1.0,5
40933,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 16:15,RECIBO,3,4,1,39935,2,5,0,1.0,4
54503,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 18:39,RECIBO,3,3,1,76904,4,4,0,1.0,3
54783,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/01/2021 11:24,RECIBO,3,3,1,76982,3,3,0,1.0,2
55712,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 09:30,RECIBO,3,3,1,77148,18,2,0,1.0,1
59555,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,26/01/2021 10:25,NOTA DE ENTRADA,3,2,3,6951,1,1,15,0.0,16
64161,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/01/2021 20:15,RECIBO,3,3,1,78188,6,16,0,1.0,15
65508,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/01/2021 12:57,RECIBO,3,3,1,78331,2,15,0,1.0,14
65953,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/01/2021 14:15,RECIBO,3,4,1,41588,5,14,0,1.0,13
67394,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/01/2021 10:04,RECIBO,3,4,1,41652,4,13,0,1.0,12
67395,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/01/2021 10:04,RECIBO,3,4,1,41652,5,12,0,1.0,11
68912,ABARROTES,01-ene,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/01/2021 13:55,RECIBO,3,5,1,12131,1,11,0,1.0,10
80244,ABARROTES,02-feb,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/02/2021 14:21,RECIBO,3,3,1,79695,7,10,0,1.0,9
82005,ABARROTES,02-feb,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 10:54,RECIBO,3,5,1,12218,15,9,0,1.0,8
83710,ABARROTES,02-feb,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 18:28,RECIBO,3,3,1,80196,3,8,0,1.0,7
84996,ABARROTES,02-feb,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/02/2021 11:50,RECIBO,3,5,1,12288,9,7,0,1.0,6
85725,ABARROTES,02-feb,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/02/2021 14:00,RECIBO,3,4,1,42640,1,6,0,1.0,5
89003,ABARROTES,02-feb,ABA1293,CHIMICHURRI GOURMET 250 ML CORAZON CULINARIO ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/02/2021 17:48,RECIBO,3,4,1,42738,4,5,0,1.0,4
