,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
2867,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 12:24,NOTA DE ENTRADA,3,6,3,2028,1,1,2,0.0,3
2868,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:24,RECIBO,3,6,1,3788,2,3,0,3.0,0
2942,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,94,0,3,0.0,3
3567,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,755,3,0,2.0,1
5664,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 08:39,NOTA DE ENTRADA,3,2,3,6414,48,1,3,0.0,4
7437,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,MERMA,05/01/2021 14:29,NOTA DE SALIDA,3,1,4,1376,11,4,0,1.0,3
9775,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:54,RECIBO,3,3,1,71256,6,3,0,1.0,2
10310,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 14:15,RECIBO,3,4,1,38197,10,2,0,1.0,1
14782,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:26,RECIBO,3,3,1,71977,15,1,0,1.0,0
17243,FRUTAS Y VERDURAS,01-ene,FYV0145,SETAS,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,09/01/2021 11:25,NOTA DE ENTRADA,3,4,3,15164,1,0,1,0.0,1
