,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
41047,ABARROTES,01-ene,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,18/01/2021 17:21,NOTA DE ENTRADA,3,3,3,26765,1,0,1,0.0,1
41048,ABARROTES,01-ene,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 17:21,RECIBO,3,3,1,75269,5,1,0,1.0,0
73402,ABARROTES,01-ene,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 19:04,NOTA DE SALIDA,3,1,4,1534,254,1,0,1.0,0
73539,ABARROTES,01-ene,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,31/01/2021 19:09,NOTA DE ENTRADA,3,1,3,3156,350,0,1,0.0,1
141169,ABARROTES,03-mar,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,01/03/2021 08:27,NOTA DE ENTRADA,3,1,3,3454,48,0,8,0.0,8
297106,ABARROTES,05-may,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/05/2021 09:51,RECIBO,3,3,1,107042,2,8,0,1.0,7
328374,ABARROTES,05-may,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,16/05/2021 18:36,NOTA DE ENTRADA,3,1,3,4117,48,7,9,0.0,16
355493,ABARROTES,05-may,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/05/2021 17:42,RECIBO,3,4,1,61462,14,16,0,1.0,15
634032,ABARROTES,08-ago,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,29/08/2021 18:56,NOTA DE SALIDA,3,1,4,2064,85,15,0,15.0,0
636388,ABARROTES,08-ago,ABA0597,IMPORTE GARRAFON ALCALINA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,29/08/2021 20:00,NOTA DE ENTRADA,3,1,3,4206,39,0,15,0.0,15
