,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
203269,PANADERIA Y REPORTERIA,03-mar,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,25/03/2021 13:07,NOTA DE ENTRADA,3,2,3,8613,2,0,10,0.0,10
220775,PANADERIA Y REPORTERIA,04-abr,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/04/2021 12:40,RECIBO,3,3,1,97885,7,10,0,1.0,9
235337,PANADERIA Y REPORTERIA,04-abr,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/04/2021 17:34,RECIBO,3,3,1,99404,3,9,0,1.0,8
236819,PANADERIA Y REPORTERIA,04-abr,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/04/2021 16:30,RECIBO,3,3,1,99778,2,8,0,1.0,7
245044,PANADERIA Y REPORTERIA,04-abr,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/04/2021 10:27,RECIBO,3,4,1,53562,1,7,0,1.0,6
267312,PANADERIA Y REPORTERIA,04-abr,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/04/2021 11:13,RECIBO,3,3,1,103483,6,6,0,1.0,5
322296,PANADERIA Y REPORTERIA,05-may,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/05/2021 16:38,RECIBO,3,3,1,110068,1,5,0,1.0,4
328934,PANADERIA Y REPORTERIA,05-may,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,16/05/2021 18:45,NOTA DE SALIDA,3,1,4,1991,657,4,0,4.0,0
343697,PANADERIA Y REPORTERIA,05-may,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,20/05/2021 19:45,NOTA DE ENTRADA,3,3,3,40620,1,0,1,0.0,1
343698,PANADERIA Y REPORTERIA,05-may,PYR0477,GALLETA BISCOTTI GD,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/05/2021 19:45,RECIBO,3,3,1,112188,1,1,0,1.0,0
