,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1187,ABARROTES,01-ene,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:22,RECIBO,3,3,1,70320,8,7,0,1.0,6
1484,ABARROTES,01-ene,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:11,RECIBO,3,3,1,70393,5,6,0,1.0,5
3921,ABARROTES,01-ene,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:03,RECIBO,3,5,1,10763,13,5,0,1.0,4
8190,ABARROTES,01-ene,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 19:41,RECIBO,3,3,1,71145,2,4,0,1.0,3
18551,ABARROTES,01-ene,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 20:31,RECIBO,3,3,1,72536,3,3,0,1.0,2
19158,ABARROTES,01-ene,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 14:31,RECIBO,3,3,1,72678,7,2,0,2.0,0
98539,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,10/02/2021 10:39,NOTA DE ENTRADA,3,2,3,7337,11,0,8,0.0,8
107805,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/02/2021 10:56,RECIBO,3,5,1,12779,5,8,0,3.0,5
119082,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/02/2021 12:47,RECIBO,3,3,1,84918,1,5,0,1.0,4
121106,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/02/2021 12:19,RECIBO,3,3,1,85309,1,4,0,1.0,3
122408,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/02/2021 14:00,RECIBO,3,3,1,85643,9,3,0,1.0,2
126309,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,23/02/2021 08:05,NOTA DE ENTRADA,3,1,3,3375,28,2,12,0.0,14
132673,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/02/2021 10:15,RECIBO,3,4,1,45944,2,14,0,2.0,12
135693,ABARROTES,02-feb,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/02/2021 11:02,RECIBO,3,3,1,87353,2,12,0,1.0,11
143981,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/03/2021 12:13,RECIBO,3,5,1,13534,1,11,0,2.0,9
169109,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/03/2021 12:46,RECIBO,3,5,1,14037,4,9,0,1.0,8
169256,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/03/2021 13:22,RECIBO,3,4,1,48359,1,8,0,1.0,7
174223,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/03/2021 11:35,RECIBO,3,3,1,92076,6,7,0,1.0,6
174773,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/03/2021 13:26,RECIBO,3,4,1,48851,5,6,0,1.0,5
177355,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/03/2021 14:22,RECIBO,3,3,1,92550,2,5,0,1.0,4
177363,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/03/2021 14:22,RECIBO,3,3,1,92550,13,4,0,1.0,3
186903,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/03/2021 19:21,RECIBO,3,3,1,93611,8,3,0,1.0,2
194972,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/03/2021 19:00,RECIBO,3,3,1,94579,5,2,0,1.0,1
203325,ABARROTES,03-mar,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/03/2021 13:16,RECIBO,3,4,1,50764,5,1,0,1.0,0
262202,ABARROTES,04-abr,ABA0977,SALSA PICANTE 355 ML YAHUALICA,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,21/04/2021 11:19,NOTA DE ENTRADA,3,5,3,6620,1,0,18,0.0,18
