,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
840,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 15:18,RECIBO,3,3,1,70229,3,5,0,1.0,4
1194,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:26,RECIBO,3,3,1,70321,2,4,0,1.0,3
1575,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:54,RECIBO,3,3,1,70415,5,3,0,1.0,2
1708,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 08:48,RECIBO,3,3,1,70439,14,2,0,1.0,1
2279,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:03,RECIBO,3,5,1,10744,9,1,0,1.0,0
2670,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 11:47,NOTA DE ENTRADA,3,2,3,6398,9,0,4,0.0,4
5309,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 20:02,RECIBO,3,3,1,70789,6,4,0,1.0,3
7830,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 16:43,RECIBO,3,3,1,71054,5,3,0,1.0,2
8346,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 08:39,RECIBO,3,4,1,38025,2,2,0,1.0,1
9673,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/01/2021 12:35,NOTA DE ENTRADA,3,2,3,6475,9,1,1,0.0,2
9688,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:36,RECIBO,3,5,1,10907,5,2,0,1.0,1
14895,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,08/01/2021 11:45,NOTA DE ENTRADA,3,2,3,6542,7,1,3,0.0,4
18555,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 20:41,RECIBO,3,3,1,72538,4,4,0,1.0,3
18871,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 12:41,RECIBO,3,3,1,72620,3,3,0,1.0,2
19862,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:27,RECIBO,3,6,1,3892,6,2,0,1.0,1
20811,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 11:31,RECIBO,3,4,1,38779,1,1,0,1.0,0
21260,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/01/2021 12:36,NOTA DE ENTRADA,3,2,3,6588,10,0,4,0.0,4
24381,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 12:48,RECIBO,3,5,1,11158,6,4,0,1.0,3
25094,PANADERIA Y REPORTERIA,01-ene,PYR0005,PAN 12 GRANOS 680G OROWEAT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 14:50,RECIBO,3,3,1,73268,18,3,0,1.0,2
