,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
998,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 16:32,RECIBO,3,3,1,70266,4,19,0,1.0,18
6798,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:37,RECIBO,3,3,1,70938,3,18,0,2.0,16
10061,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:35,RECIBO,3,3,1,71281,2,16,0,1.0,15
14261,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,08/01/2021 10:35,NOTA DE ENTRADA,3,2,3,6530,1,15,8,0.0,23
15959,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 15:48,RECIBO,3,3,1,72116,9,23,0,3.0,20
21430,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 13:01,RECIBO,3,5,1,11065,1,20,0,1.0,19
25056,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 14:37,RECIBO,3,3,1,73262,9,19,0,1.0,18
25379,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 16:35,RECIBO,3,3,1,73339,7,18,0,1.0,17
25533,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 17:53,RECIBO,3,3,1,73369,1,17,0,1.0,16
26375,ABARROTES,01-ene,ABA0717,CREPAS LA RECETA ANTIGUA 10 PZ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 10:41,RECIBO,3,4,1,39122,1,16,0,1.0,15
