,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
7917,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:53,RECIBO,3,3,1,71077,5,4,0,1.0,3
10886,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 19:11,RECIBO,3,3,1,71456,5,3,0,1.0,2
18076,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 15:00,RECIBO,3,3,1,72414,4,2,0,1.0,1
18792,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 11:56,RECIBO,3,3,1,72600,7,1,0,1.0,0
18801,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,10/01/2021 12:04,NOTA DE ENTRADA,3,3,3,25616,1,0,1,0.0,1
18802,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 12:04,RECIBO,3,3,1,72603,1,1,0,1.0,0
29526,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,14/01/2021 11:23,NOTA DE ENTRADA,3,4,3,15520,3,0,1,0.0,1
29527,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 11:23,RECIBO,3,4,1,39318,5,1,0,1.0,0
32825,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,15/01/2021 12:08,NOTA DE ENTRADA,3,2,3,6739,5,0,3,0.0,3
32830,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,15/01/2021 12:08,NOTA DE SALIDA,3,2,4,2229,5,3,0,1.0,2
32831,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,15/01/2021 12:08,NOTA DE SALIDA,3,2,4,2229,6,2,0,1.0,1
52088,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,22/01/2021 20:19,NOTA DE ENTRADA,3,3,3,27320,2,1,1,0.0,2
52089,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/01/2021 20:19,RECIBO,3,3,1,76598,6,2,0,2.0,0
52258,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,23/01/2021 08:44,NOTA DE ENTRADA,3,1,3,3033,6,0,6,0.0,6
52264,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,23/01/2021 08:44,NOTA DE SALIDA,3,1,4,1465,6,6,0,1.0,5
54207,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 15:14,RECIBO,3,3,1,76827,3,5,0,1.0,4
55083,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/01/2021 13:26,RECIBO,3,3,1,77063,2,4,0,1.0,3
57353,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 13:31,RECIBO,3,3,1,77276,3,3,0,1.0,2
68053,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,29/01/2021 11:55,NOTA DE ENTRADA,3,2,3,7076,1,2,3,0.0,5
73026,BOTANA,01-ene,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,31/01/2021 18:58,NOTA DE ENTRADA,3,1,3,3156,133,5,2,0.0,7
81905,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 10:35,RECIBO,3,4,1,42336,1,7,0,1.0,6
83761,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 19:00,RECIBO,3,3,1,80213,5,6,0,1.0,5
90602,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/02/2021 13:38,RECIBO,3,3,1,81246,2,5,0,1.0,4
104949,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/02/2021 14:08,RECIBO,3,3,1,83122,1,4,0,1.0,3
106182,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/02/2021 11:25,RECIBO,3,4,1,44171,4,3,0,1.0,2
112412,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/02/2021 17:51,RECIBO,3,3,1,83958,5,2,0,1.0,1
121939,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/02/2021 19:13,RECIBO,3,3,1,85506,1,1,0,1.0,0
122491,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,21/02/2021 14:33,NOTA DE ENTRADA,3,3,3,30666,1,0,1,0.0,1
122492,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/02/2021 14:33,RECIBO,3,3,1,85663,4,1,0,1.0,0
123798,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,22/02/2021 11:36,NOTA DE ENTRADA,3,2,3,7648,5,0,3,0.0,3
123801,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,22/02/2021 11:36,NOTA DE SALIDA,3,2,4,2535,1,3,0,1.0,2
134686,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/02/2021 19:46,RECIBO,3,3,1,87251,4,2,0,1.0,1
139020,BOTANA,02-feb,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/02/2021 13:54,RECIBO,3,4,1,46379,7,1,0,1.0,0
141452,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,01/03/2021 08:30,NOTA DE ENTRADA,3,1,3,3454,124,0,1,0.0,1
144007,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,01/03/2021 12:16,NOTA DE ENTRADA,3,2,3,7810,2,1,2,0.0,3
151150,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 19:22,RECIBO,3,3,1,89148,7,3,0,1.0,2
156384,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/03/2021 19:39,RECIBO,3,3,1,89975,4,2,0,1.0,1
158286,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/03/2021 10:31,RECIBO,3,3,1,90432,2,1,0,1.0,0
174307,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,13/03/2021 11:42,NOTA DE ENTRADA,3,1,3,3502,3,0,3,0.0,3
181346,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/03/2021 19:46,RECIBO,3,3,1,92937,12,3,0,1.0,2
188975,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/03/2021 14:41,RECIBO,3,4,1,49638,1,2,0,1.0,1
207122,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/03/2021 19:13,RECIBO,3,3,1,95885,2,1,0,1.0,0
211700,BOTANA,03-mar,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,29/03/2021 13:07,NOTA DE ENTRADA,3,2,3,8700,4,0,2,0.0,2
223464,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/04/2021 12:29,NOTA DE ENTRADA,3,2,3,8835,1,2,2,0.0,4
249449,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/04/2021 20:04,RECIBO,3,3,1,101231,2,4,0,1.0,3
251216,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/04/2021 13:58,RECIBO,3,4,1,54036,6,3,0,1.0,2
253764,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/04/2021 15:49,RECIBO,3,3,1,101716,1,2,0,1.0,1
259364,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,20/04/2021 11:59,NOTA DE ENTRADA,3,2,3,9371,4,1,3,0.0,4
260419,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/04/2021 14:43,RECIBO,3,3,1,102481,2,4,0,1.0,3
268390,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/04/2021 13:46,RECIBO,3,5,1,16105,4,3,0,1.0,2
285197,BOTANA,04-abr,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,30/04/2021 09:22,NOTA DE ENTRADA,3,1,3,3798,5,2,10,0.0,12
288471,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/05/2021 11:03,RECIBO,3,4,1,56582,3,12,0,1.0,11
292502,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/05/2021 14:04,RECIBO,3,3,1,106376,5,11,0,1.0,10
304723,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/05/2021 13:30,RECIBO,3,3,1,107990,1,10,0,1.0,9
313947,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/05/2021 11:57,NOTA DE ENTRADA,3,2,3,9642,1,9,1,0.0,10
325610,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/05/2021 20:47,RECIBO,3,3,1,110550,1,10,0,1.0,9
328572,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,16/05/2021 18:39,NOTA DE SALIDA,3,1,4,1991,314,9,0,1.0,8
332284,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,17/05/2021 12:33,NOTA DE ENTRADA,3,2,3,9822,5,8,3,0.0,11
340076,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/05/2021 15:57,RECIBO,3,3,1,111764,2,11,0,1.0,10
340146,BOTANA,05-may,BOT0074,PLATANO NATURAL 150 GR SO HEALTHY SO NICE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/05/2021 17:01,RECIBO,3,3,1,111788,1,10,0,1.0,9
