,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
12374,ABARROTES,01-ene,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 12:44,RECIBO,3,5,1,10982,2,4,0,1.0,3
19771,ABARROTES,01-ene,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:19,RECIBO,3,4,1,38738,1,3,0,1.0,2
72643,ABARROTES,01-ene,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:52,NOTA DE SALIDA,3,1,4,1533,42,2,0,2.0,0
150132,ABARROTES,03-mar,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,03/03/2021 13:36,NOTA DE ENTRADA,3,2,3,7896,16,0,8,0.0,8
152792,ABARROTES,03-mar,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/03/2021 13:24,RECIBO,3,3,1,89350,1,8,0,1.0,7
160320,ABARROTES,03-mar,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/03/2021 12:04,RECIBO,3,4,1,47621,2,7,0,1.0,6
170784,ABARROTES,03-mar,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/03/2021 10:07,NOTA DE ENTRADA,3,2,3,8186,15,6,4,0.0,10
195087,ABARROTES,03-mar,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/03/2021 19:35,RECIBO,3,3,1,94603,10,10,0,1.0,9
236309,ABARROTES,04-abr,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/04/2021 12:42,RECIBO,3,3,1,99642,12,9,0,1.0,8
280874,ABARROTES,04-abr,ABA0252,FRIJOL NEGRO 1 KG CIMARRON,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,28/04/2021 13:47,NOTA DE ENTRADA,3,1,3,3744,13,8,5,0.0,13
