,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
30005,SERVICIOS Y LIMPIEZA,01-ene,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,14/01/2021 12:23,NOTA DE ENTRADA,3,2,3,6703,2,0,10,0.0,10
43223,SERVICIOS Y LIMPIEZA,01-ene,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 13:51,RECIBO,3,5,1,11556,3,10,0,1.0,9
63568,SERVICIOS Y LIMPIEZA,01-ene,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/01/2021 14:47,RECIBO,3,5,1,12009,4,9,0,1.0,8
73449,SERVICIOS Y LIMPIEZA,01-ene,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 19:05,NOTA DE SALIDA,3,1,4,1533,810,8,0,8.0,0
86053,SERVICIOS Y LIMPIEZA,02-feb,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,AJUSTE DE INVENTARIO POR ENTRADA ,04/02/2021 14:46,NOTA DE ENTRADA,3,1,3,3193,70,0,10,0.0,10
86422,SERVICIOS Y LIMPIEZA,02-feb,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/02/2021 17:36,RECIBO,3,3,1,80581,1,10,0,1.0,9
92549,SERVICIOS Y LIMPIEZA,02-feb,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 10:12,RECIBO,3,3,1,81637,25,9,0,1.0,8
130323,SERVICIOS Y LIMPIEZA,02-feb,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/02/2021 12:08,RECIBO,3,3,1,86652,1,8,0,2.0,6
134229,SERVICIOS Y LIMPIEZA,02-feb,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/02/2021 16:04,RECIBO,3,3,1,87139,1,6,0,1.0,5
137278,SERVICIOS Y LIMPIEZA,02-feb,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/02/2021 17:57,RECIBO,3,3,1,87557,5,5,0,1.0,4
141597,SERVICIOS Y LIMPIEZA,03-mar,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,01/03/2021 08:33,NOTA DE SALIDA,3,1,4,1695,515,4,0,2.0,2
144359,SERVICIOS Y LIMPIEZA,03-mar,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/03/2021 13:11,RECIBO,3,3,1,88193,4,2,0,1.0,1
168188,SERVICIOS Y LIMPIEZA,03-mar,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/03/2021 09:38,NOTA DE ENTRADA,3,2,3,8146,2,1,10,0.0,11
201328,SERVICIOS Y LIMPIEZA,03-mar,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/03/2021 20:37,RECIBO,3,3,1,95173,1,11,0,1.0,10
246029,SERVICIOS Y LIMPIEZA,04-abr,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/04/2021 13:37,RECIBO,3,5,1,15555,1,10,0,1.0,9
248393,SERVICIOS Y LIMPIEZA,04-abr,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/04/2021 12:51,RECIBO,3,5,1,15617,1,9,0,1.0,8
250174,SERVICIOS Y LIMPIEZA,04-abr,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/04/2021 10:31,RECIBO,3,5,1,15661,13,8,0,1.0,7
251742,SERVICIOS Y LIMPIEZA,04-abr,SYL0080,GEL DE LINAZA Y PROTEÖNA DE SOYA 310 ML ORGANIC BLENDS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/04/2021 17:04,RECIBO,3,3,1,101526,8,7,0,1.0,6
