,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
406,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:39,RECIBO,3,4,1,37744,8,5,0,1.0,4
1920,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 09:31,NOTA DE ENTRADA,3,2,3,6377,2,4,8,0.0,12
2277,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:03,RECIBO,3,5,1,10744,7,12,0,1.0,11
4294,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:56,RECIBO,3,6,1,3796,10,11,0,1.0,10
4496,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:21,RECIBO,3,3,1,70616,1,10,0,1.0,9
6312,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:05,RECIBO,3,5,1,10806,1,9,0,1.0,8
7014,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 13:10,RECIBO,3,6,1,3821,1,8,0,1.0,7
9490,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:11,RECIBO,3,5,1,10895,2,7,0,1.0,6
12014,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 11:31,RECIBO,3,4,1,38269,2,6,0,1.0,5
13698,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 19:44,RECIBO,3,3,1,71843,5,5,0,1.0,4
16304,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 18:25,RECIBO,3,3,1,72196,7,4,0,1.0,3
18905,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 13:00,RECIBO,3,3,1,72627,5,3,0,1.0,2
25907,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,13/01/2021 08:48,NOTA DE ENTRADA,3,2,3,6632,1,2,8,0.0,10
27211,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 12:34,RECIBO,3,3,1,73554,2,10,0,1.0,9
30101,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 12:36,RECIBO,3,3,1,73921,20,9,0,1.0,8
31301,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 19:27,RECIBO,3,3,1,74158,2,8,0,1.0,7
39373,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 13:12,RECIBO,3,6,1,3994,7,7,0,1.0,6
39605,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 13:55,RECIBO,3,4,1,39892,2,6,0,1.0,5
39716,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 14:12,RECIBO,3,4,1,39904,1,5,0,1.0,4
46855,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 19:42,RECIBO,3,4,1,40543,1,4,0,1.0,3
47379,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,21/01/2021 09:54,NOTA DE ENTRADA,3,2,3,6870,1,3,8,0.0,11
47518,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 10:31,RECIBO,3,3,1,75870,3,11,0,2.0,9
47936,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 11:39,RECIBO,3,3,1,75907,2,9,0,1.0,8
49939,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/01/2021 10:40,RECIBO,3,3,1,76240,28,8,0,1.0,7
53874,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 13:37,RECIBO,3,3,1,76764,2,7,0,1.0,6
55711,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 09:30,RECIBO,3,3,1,77148,17,6,0,1.0,5
56218,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 10:02,RECIBO,3,4,1,40935,2,5,0,1.0,4
56358,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 10:31,RECIBO,3,3,1,77170,2,4,0,1.0,3
57444,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 13:42,RECIBO,3,6,1,4098,9,3,0,1.0,2
58060,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 15:45,RECIBO,3,3,1,77355,1,2,0,2.0,0
62560,QUESOS,01-ene,QUE0077,QUESO COTTAGE 1 % GRASA 380 GR LYNCOTT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,27/01/2021 11:34,NOTA DE ENTRADA,3,2,3,7000,2,0,10,0.0,10
