,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1496,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:19,RECIBO,3,3,1,70397,6,5.8,0,0.295,5.505
2051,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 10:12,RECIBO,3,4,1,37768,4,5.505,0,1.74,3.765
2931,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,77,3.765,5.14,0.0,8.905
3671,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:37,RECIBO,3,4,1,37805,9,8.905,0,0.75,8.155
3711,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:48,RECIBO,3,4,1,37810,7,8.155,0,0.575,7.58
4460,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 14:16,RECIBO,3,4,1,37867,4,7.58,0,0.4,7.18
5041,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:09,RECIBO,3,3,1,70730,5,7.18,0,0.317,6.863
6314,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 11:05,RECIBO,3,5,1,10806,3,6.863,0,0.755,6.108
6605,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:06,RECIBO,3,5,1,10820,5,6.108,0,0.765,5.343
6964,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 13:07,RECIBO,3,3,1,70956,20,5.343,0,0.69,4.653
7455,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,MERMA,05/01/2021 14:29,NOTA DE SALIDA,3,1,4,1376,29,4.653,0,1.45,3.203
8282,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 20:30,RECIBO,3,3,1,71161,2,3.203,0,0.76,2.443
8512,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 09:34,RECIBO,3,4,1,38050,6,2.443,0,0.6,1.843
8608,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/01/2021 09:39,NOTA DE ENTRADA,3,2,3,6455,48,1.843,5,0.0,6.843
9855,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:03,RECIBO,3,3,1,71261,10,6.843,0,0.27,6.573
10032,FRUTAS Y VERDURAS,01-ene,FYV0124,PEPINO AMERICANO,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 13:26,RECIBO,3,5,1,10924,3,6.573,0,0.765,5.808
