,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
2598,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:36,RECIBO,3,3,1,70524,14,2.085,0,0.87,1.215
2911,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,33,1.215,2.48,0.0,3.695
12965,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 14:34,RECIBO,3,5,1,11008,16,3.695,0,0.885,2.81
14007,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 09:21,RECIBO,3,6,1,3865,2,2.81,0,0.4,2.41
14689,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:11,RECIBO,3,4,1,38389,6,2.41,0,1.13,1.28
20058,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:53,RECIBO,3,5,1,11022,32,1.28,0,0.57,0.71
20081,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,11/01/2021 10:54,NOTA DE ENTRADA,3,5,3,4378,3,0.71,0.13,0.0,0.84
20083,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:54,RECIBO,3,5,1,11023,4,0.84,0,0.84,0
20363,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/01/2021 11:27,NOTA DE ENTRADA,3,2,3,6576,29,0,3.3,0.0,3.3
20477,FRUTAS Y VERDURAS,01-ene,FYV0053,COL MORADA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,11/01/2021 11:27,NOTA DE SALIDA,3,2,4,2167,122,3.3,0,0.13,3.17
