,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
4713,LACTEOS Y EMBUTIDOS,01-ene,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 15:12,RECIBO,3,3,1,70651,7,7,0,1.0,6
12689,LACTEOS Y EMBUTIDOS,01-ene,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 13:41,RECIBO,3,5,1,10993,1,6,0,1.0,5
18028,LACTEOS Y EMBUTIDOS,01-ene,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 14:53,RECIBO,3,3,1,72410,1,5,0,1.0,4
19950,LACTEOS Y EMBUTIDOS,01-ene,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:40,RECIBO,3,4,1,38752,2,4,0,1.0,3
20102,LACTEOS Y EMBUTIDOS,01-ene,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 10:57,RECIBO,3,3,1,72772,3,3,0,3.0,0
95567,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,09/02/2021 09:31,NOTA DE ENTRADA,3,2,3,7291,4,0,15,0.0,15
98687,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 11:07,RECIBO,3,6,1,4363,11,15,0,1.0,14
101635,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 11:46,RECIBO,3,3,1,82668,2,14,0,1.0,13
102562,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 15:54,RECIBO,3,3,1,82777,4,13,0,1.0,12
107383,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/02/2021 09:42,RECIBO,3,3,1,83376,1,12,0,1.0,11
109339,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/02/2021 14:54,RECIBO,3,3,1,83550,3,11,0,1.0,10
109915,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/02/2021 19:51,RECIBO,3,3,1,83666,5,10,0,1.0,9
110268,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,16/02/2021 09:06,NOTA DE ENTRADA,3,2,3,7471,5,9,8,0.0,17
119441,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/02/2021 13:40,RECIBO,3,5,1,13113,18,17,0,1.0,16
122065,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/02/2021 09:42,RECIBO,3,3,1,85536,6,16,0,1.0,15
123793,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/02/2021 11:35,RECIBO,3,6,1,4520,18,15,0,1.0,14
127304,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/02/2021 11:20,RECIBO,3,5,1,13249,3,14,0,1.0,13
127747,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/02/2021 12:49,RECIBO,3,5,1,13273,1,13,0,1.0,12
128556,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/02/2021 15:08,RECIBO,3,3,1,86393,2,12,0,1.0,11
132991,LACTEOS Y EMBUTIDOS,02-feb,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/02/2021 11:32,RECIBO,3,6,1,4576,2,11,0,1.0,10
143854,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/03/2021 11:44,RECIBO,3,4,1,46482,5,10,0,1.0,9
145142,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/03/2021 17:27,RECIBO,3,3,1,88357,3,9,0,1.0,8
146205,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/03/2021 10:18,RECIBO,3,4,1,46676,16,8,0,1.0,7
148916,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 10:17,RECIBO,3,4,1,46917,10,7,0,2.0,5
149954,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 13:05,RECIBO,3,4,1,46989,17,5,0,1.0,4
154773,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/03/2021 11:24,RECIBO,3,4,1,47355,11,4,0,1.0,3
158176,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/03/2021 09:31,RECIBO,3,3,1,90402,12,3,0,1.0,2
170614,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/03/2021 09:36,RECIBO,3,3,1,91748,1,2,0,1.0,1
182812,LACTEOS Y EMBUTIDOS,03-mar,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/03/2021 12:17,RECIBO,3,3,1,93071,4,1,0,1.0,0
294798,LACTEOS Y EMBUTIDOS,05-may,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/05/2021 11:46,NOTA DE ENTRADA,3,1,3,3932,2,0,24,0.0,24
296151,LACTEOS Y EMBUTIDOS,05-may,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/05/2021 16:51,RECIBO,3,3,1,106836,3,24,0,1.0,23
302307,LACTEOS Y EMBUTIDOS,05-may,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/05/2021 14:22,RECIBO,3,3,1,107611,9,23,0,1.0,22
306256,LACTEOS Y EMBUTIDOS,05-may,LYE0010,MANTEQUILLA GLORIA GOURMET 225GR,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/05/2021 19:35,RECIBO,3,3,1,108211,1,22,0,2.0,20
