,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1209,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:29,RECIBO,3,3,1,70322,17,10.155,0,0.52,9.635
8261,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 20:28,RECIBO,3,3,1,71159,2,9.635,0,0.545,9.09
8275,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 20:28,RECIBO,3,3,1,71159,16,9.09,0,0.56,8.53
14014,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 09:21,RECIBO,3,6,1,3865,8,8.53,0,1.155,7.375
15626,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 14:12,RECIBO,3,3,1,72069,2,7.375,0,1.66,5.715
16864,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 09:36,RECIBO,3,3,1,72288,3,5.715,0,0.52,5.195
34987,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,16/01/2021 09:43,NOTA DE ENTRADA,3,1,3,2950,2,5.195,5.16,0.0,10.355
35577,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/01/2021 11:59,RECIBO,3,4,1,39751,12,10.355,0,1.0,9.355
44080,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 19:24,RECIBO,3,4,1,40193,1,9.355,0,0.56,8.795
45542,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/01/2021 12:32,RECIBO,3,4,1,40400,2,8.795,0,0.175,8.62
53069,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,23/01/2021 10:09,NOTA DE ENTRADA,3,1,3,3053,4,8.62,4.95,0.0,13.57
54650,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/01/2021 09:54,RECIBO,3,3,1,76945,4,13.57,0,0.51,13.06
73277,PESCADOS Y MARISCOS,01-ene,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 19:02,NOTA DE SALIDA,3,1,4,1533,642,13.06,0,4.11,8.95
80982,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/02/2021 18:39,RECIBO,3,3,1,79806,4,8.95,0,0.975,7.975
87958,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/02/2021 12:46,RECIBO,3,3,1,80880,1,7.975,0,1.765,6.21
94882,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 16:57,RECIBO,3,4,1,43106,7,6.21,0,0.275,5.935
94886,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 16:57,RECIBO,3,4,1,43106,11,5.935,0,0.63,5.305
98548,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 10:40,RECIBO,3,5,1,12541,9,5.305,0,0.5,4.805
101685,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 11:57,RECIBO,3,5,1,12626,8,4.805,0,1.615,3.19
101755,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 12:07,RECIBO,3,4,1,43753,6,3.19,0,0.685,2.505
101778,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,DEVOLUCION DE SALIDAS POR VENTA,11/02/2021 12:11,RECIBO DE DEVOLUCION,3,4,2,120,1,2.505,0.685,0.0,3.19
101784,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 12:13,RECIBO,3,4,1,43755,1,3.19,0,0.965,2.225
104277,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/02/2021 12:12,NOTA DE ENTRADA,3,2,3,7425,2,2.225,7.16,0.0,9.385
113773,PESCADOS Y MARISCOS,02-feb,PYM0019,FILETE BASA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/02/2021 11:43,RECIBO,3,5,1,12956,1,9.385,0,0.505,8.88
