,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
2823,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:11,RECIBO,3,3,1,70538,11,10,0,1.0,9
3597,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:25,RECIBO,3,4,1,37802,2,9,0,1.0,8
26016,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 09:14,RECIBO,3,3,1,73484,3,8,0,1.0,7
43499,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/01/2021 14:54,NOTA DE ENTRADA,3,1,3,2977,1,7,24,0.0,31
43753,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 16:21,RECIBO,3,3,1,75563,3,31,0,1.0,30
53006,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 10:03,RECIBO,3,3,1,76656,2,30,0,1.0,29
53143,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 10:22,RECIBO,3,4,1,40775,9,29,0,1.0,28
53544,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/01/2021 12:24,RECIBO,3,4,1,40830,3,28,0,1.0,27
58580,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 19:14,RECIBO,3,3,1,77446,16,27,0,2.0,25
60323,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 13:06,RECIBO,3,5,1,11908,5,25,0,1.0,24
63661,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/01/2021 15:21,RECIBO,3,3,1,78070,1,24,0,1.0,23
68532,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/01/2021 12:58,RECIBO,3,6,1,4200,7,23,0,1.0,22
73439,SERVICIOS Y LIMPIEZA,01-ene,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 19:05,NOTA DE SALIDA,3,1,4,1533,800,22,0,1.0,21
76648,SERVICIOS Y LIMPIEZA,02-feb,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/02/2021 09:05,RECIBO,3,4,1,41919,4,21,0,1.0,20
80141,SERVICIOS Y LIMPIEZA,02-feb,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/02/2021 14:00,RECIBO,3,3,1,79674,1,20,0,1.0,19
82186,SERVICIOS Y LIMPIEZA,02-feb,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/02/2021 11:29,RECIBO,3,4,1,42352,10,19,0,1.0,18
103441,SERVICIOS Y LIMPIEZA,02-feb,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/02/2021 09:23,RECIBO,3,5,1,12675,10,18,0,1.0,17
103983,SERVICIOS Y LIMPIEZA,02-feb,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/02/2021 11:19,RECIBO,3,4,1,43939,2,17,0,1.0,16
104284,SERVICIOS Y LIMPIEZA,02-feb,SYL0049,LIMPIADOR MULTIUSOS BLANQUEADOR 950 ML CLORALEX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/02/2021 12:13,RECIBO,3,5,1,12702,3,16,0,1.0,15
