,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
72605,ABARROTES,01-ene,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:51,NOTA DE SALIDA,3,1,4,1533,4,3,0,3.0,0
90026,ABARROTES,02-feb,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/02/2021 11:20,NOTA DE ENTRADA,3,1,3,3229,3,0,4,0.0,4
93615,ABARROTES,02-feb,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 12:35,RECIBO,3,4,1,43035,12,4,0,1.0,3
94200,ABARROTES,02-feb,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/02/2021 13:45,RECIBO,3,5,1,12450,10,3,0,1.0,2
97623,ABARROTES,02-feb,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/02/2021 17:29,RECIBO,3,3,1,82158,7,2,0,1.0,1
104912,ABARROTES,02-feb,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/02/2021 14:00,RECIBO,3,4,1,44025,3,1,0,1.0,0
199634,ABARROTES,03-mar,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,24/03/2021 11:52,NOTA DE ENTRADA,3,2,3,8556,3,0,4,0.0,4
229982,ABARROTES,04-abr,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/04/2021 13:33,RECIBO,3,4,1,52525,4,4,0,2.0,2
246075,ABARROTES,04-abr,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/04/2021 13:46,RECIBO,3,3,1,100685,5,2,0,1.0,1
258181,ABARROTES,04-abr,ABA0018,PASTA TALLARIN DE ARROZ 5 MM 400 GR DRAGON PHOENIX,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/04/2021 08:33,RECIBO,3,3,1,102305,10,1,0,1.0,0
