,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
43342,SERVICIOS Y LIMPIEZA,01-ene,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/01/2021 14:20,RECIBO,3,5,1,11561,4,1,0,1.0,0
114645,SERVICIOS Y LIMPIEZA,02-feb,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,17/02/2021 15:06,NOTA DE ENTRADA,3,1,3,3325,27,0,6,0.0,6
122621,SERVICIOS Y LIMPIEZA,02-feb,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/02/2021 08:33,RECIBO,3,3,1,85688,1,6,0,1.0,5
128793,SERVICIOS Y LIMPIEZA,02-feb,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/02/2021 17:05,RECIBO,3,3,1,86470,2,5,0,1.0,4
134439,SERVICIOS Y LIMPIEZA,02-feb,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/02/2021 17:37,RECIBO,3,3,1,87183,8,4,0,1.0,3
141590,SERVICIOS Y LIMPIEZA,03-mar,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,01/03/2021 08:33,NOTA DE SALIDA,3,1,4,1695,509,3,0,3.0,0
150149,SERVICIOS Y LIMPIEZA,03-mar,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,03/03/2021 13:36,NOTA DE ENTRADA,3,2,3,7896,40,0,2,0.0,2
159477,SERVICIOS Y LIMPIEZA,03-mar,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/03/2021 09:42,RECIBO,3,4,1,47524,1,2,0,1.0,1
170803,SERVICIOS Y LIMPIEZA,03-mar,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/03/2021 10:07,NOTA DE ENTRADA,3,2,3,8186,42,1,1,0.0,2
174542,SERVICIOS Y LIMPIEZA,03-mar,SYL0005,ESCOBA LUJO CLASICA BARRE BARRE,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/03/2021 12:23,RECIBO,3,4,1,48809,8,2,0,1.0,1
