,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
26100,ABARROTES,01-ene,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 09:44,RECIBO,3,3,1,73492,3,2,0,1.0,1
37125,ABARROTES,01-ene,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/01/2021 12:49,RECIBO,3,3,1,74882,2,1,0,1.0,0
205957,ABARROTES,03-mar,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,26/03/2021 12:50,NOTA DE ENTRADA,3,2,3,8660,3,0,3,0.0,3
226796,ABARROTES,04-abr,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/04/2021 11:25,RECIBO,3,5,1,15122,9,3,0,1.0,2
231328,ABARROTES,04-abr,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/04/2021 08:53,RECIBO,3,4,1,52573,4,2,0,1.0,1
264870,ABARROTES,04-abr,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/04/2021 11:24,RECIBO,3,6,1,5208,17,1,0,1.0,0
467430,ABARROTES,07-jul,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,08/07/2021 13:00,NOTA DE ENTRADA,3,2,3,11636,4,0,8,0.0,8
477042,ABARROTES,07-jul,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/07/2021 18:31,RECIBO,3,3,1,128768,9,8,0,1.0,7
634038,ABARROTES,08-ago,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,29/08/2021 18:56,NOTA DE SALIDA,3,1,4,2064,89,7,0,7.0,0
636360,ABARROTES,08-ago,ABA0621,NECTAR DE AGAVE AMBAR 650 GR GOLDEN NAVI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,29/08/2021 20:00,NOTA DE ENTRADA,3,1,3,4206,25,0,7,0.0,7
