,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
15169,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,08/01/2021 12:31,NOTA DE ENTRADA,3,1,3,2854,2,0,35,0.0,35
15260,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 12:48,RECIBO,3,4,1,38448,8,35,0,1.0,34
15422,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 13:26,RECIBO,3,3,1,72037,13,34,0,1.0,33
16044,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 16:19,RECIBO,3,3,1,72128,1,33,0,1.0,32
16169,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 17:20,RECIBO,3,3,1,72160,16,32,0,1.0,31
17012,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/01/2021 10:21,RECIBO,3,4,1,38585,6,31,0,1.0,30
18596,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 10:03,RECIBO,3,3,1,72551,1,30,0,1.0,29
18829,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/01/2021 12:14,RECIBO,3,3,1,72609,9,29,0,1.0,28
21339,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 12:50,RECIBO,3,5,1,11057,1,28,0,1.0,27
22462,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 17:20,RECIBO,3,3,1,72980,1,27,0,1.0,26
22535,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 17:51,RECIBO,3,3,1,72993,3,26,0,1.0,25
22882,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 20:33,RECIBO,3,3,1,73088,5,25,0,1.0,24
23215,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 09:18,RECIBO,3,4,1,38899,1,24,0,1.0,23
24403,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 12:50,RECIBO,3,4,1,38989,5,23,0,1.0,22
26472,ABARROTES,01-ene,ABA0869,TORTILLA DE HARINA 425 GRS D CLARIS S,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/01/2021 10:58,RECIBO,3,5,1,11206,4,22,0,1.0,21
