,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1030,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 17:12,RECIBO,3,3,1,70275,1,9,0,1.0,8
7871,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:36,RECIBO,3,3,1,71070,2,8,0,1.0,7
7872,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:36,RECIBO,3,3,1,71070,3,7,0,1.0,6
7877,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:38,RECIBO,3,3,1,71071,5,6,0,1.0,5
8205,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 19:52,RECIBO,3,3,1,71150,3,5,0,1.0,4
9049,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/01/2021 10:41,NOTA DE ENTRADA,3,2,3,6459,3,4,2,0.0,6
9276,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 11:36,RECIBO,3,6,1,3832,1,6,0,1.0,5
10235,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 14:02,RECIBO,3,5,1,10939,1,5,0,1.0,4
11991,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 11:25,RECIBO,3,4,1,38266,6,4,0,1.0,3
14405,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:08,RECIBO,3,3,1,71971,1,3,0,1.0,2
19287,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 08:49,RECIBO,3,3,1,72706,10,2,0,1.0,1
19953,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,11/01/2021 10:40,NOTA DE ENTRADA,3,2,3,6566,2,1,8,0.0,9
21593,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 13:26,RECIBO,3,5,1,11077,1,9,0,1.0,8
39503,ABARROTES,01-ene,ABA1294,VINAGRETA A LA FRANCESA 1/2 LT,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 13:39,RECIBO,3,5,1,11480,6,8,0,1.0,7
