,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
9759,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 12:51,RECIBO,3,5,1,10910,20,11,0,2.0,9
19426,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 09:23,RECIBO,3,3,1,72725,1,9,0,1.0,8
22043,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 14:34,RECIBO,3,5,1,11110,1,8,0,1.0,7
28652,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 08:48,RECIBO,3,3,1,73832,1,7,0,1.0,6
31317,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 19:30,RECIBO,3,3,1,74161,1,6,0,1.0,5
36032,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/01/2021 13:52,RECIBO,3,4,1,39802,2,5,0,1.0,4
37659,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/01/2021 09:04,RECIBO,3,3,1,74996,4,4,0,1.0,3
43501,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/01/2021 14:54,NOTA DE ENTRADA,3,1,3,2977,3,3,15,0.0,18
57874,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 14:46,RECIBO,3,3,1,77326,26,18,0,1.0,17
59382,SERVICIOS Y LIMPIEZA,01-ene,SYL0047,LIMPIADOR MULTIUSOS AROMA PINO 828 ML PINOL,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/01/2021 09:52,RECIBO,3,5,1,11879,1,17,0,1.0,16
