,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
11570,DULCES,01-ene,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 10:30,RECIBO,3,3,1,71546,1,13,0,1.0,12
48605,DULCES,01-ene,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/01/2021 13:47,RECIBO,3,4,1,40652,1,12,0,1.0,11
70572,DULCES,01-ene,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/01/2021 10:22,RECIBO,3,4,1,41813,6,11,0,1.0,10
99042,DULCES,02-feb,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 12:17,RECIBO,3,3,1,82330,1,10,0,1.0,9
128986,DULCES,02-feb,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/02/2021 19:03,RECIBO,3,3,1,86504,1,9,0,1.0,8
130253,DULCES,02-feb,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/02/2021 11:51,RECIBO,3,3,1,86647,1,8,0,1.0,7
151024,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 18:23,RECIBO,3,3,1,89113,1,7,0,1.0,6
156276,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/03/2021 18:49,RECIBO,3,3,1,89943,8,6,0,1.0,5
167100,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/03/2021 15:21,RECIBO,3,3,1,91184,1,5,0,1.0,4
170087,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/03/2021 18:48,RECIBO,3,3,1,91652,4,4,0,1.0,3
170268,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/03/2021 20:51,RECIBO,3,3,1,91717,1,3,0,1.0,2
173878,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/03/2021 09:44,RECIBO,3,4,1,48696,1,2,0,1.0,1
194883,DULCES,03-mar,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/03/2021 18:06,RECIBO,3,3,1,94557,1,1,0,1.0,0
300461,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/05/2021 10:14,NOTA DE ENTRADA,3,1,3,3993,1,0,10,0.0,10
305780,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/05/2021 15:25,RECIBO,3,3,1,108081,1,10,0,1.0,9
307805,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/05/2021 15:41,RECIBO,3,3,1,108308,1,9,0,1.0,8
311986,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/05/2021 16:16,RECIBO,3,3,1,108838,3,8,0,1.0,7
312258,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/05/2021 18:38,RECIBO,3,3,1,108900,3,7,0,1.0,6
320145,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,13/05/2021 09:47,NOTA DE ENTRADA,3,2,3,9700,1,6,10,0.0,16
333534,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/05/2021 16:27,RECIBO,3,3,1,111034,1,16,0,1.0,15
336862,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,18/05/2021 15:30,RECIBO,3,3,1,111372,5,15,0,1.0,14
338717,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/05/2021 11:52,RECIBO,3,3,1,111610,1,14,0,1.0,13
339567,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/05/2021 13:51,RECIBO,3,3,1,111679,1,13,0,1.0,12
340138,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/05/2021 16:54,RECIBO,3,3,1,111784,3,12,0,1.0,11
343303,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/05/2021 15:43,RECIBO,3,3,1,112056,3,11,0,2.0,9
346129,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/05/2021 17:09,RECIBO,3,3,1,112477,2,9,0,2.0,7
346276,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/05/2021 18:24,RECIBO,3,3,1,112522,1,7,0,1.0,6
355491,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/05/2021 17:41,RECIBO,3,4,1,61462,11,6,0,1.0,5
365603,DULCES,05-may,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/05/2021 14:02,RECIBO,3,3,1,114697,7,5,0,1.0,4
377087,DULCES,06-jun,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,03/06/2021 08:52,NOTA DE ENTRADA,3,2,3,10405,1,4,10,0.0,14
407294,DULCES,06-jun,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/06/2021 19:35,RECIBO,3,3,1,119529,4,14,0,1.0,13
409483,DULCES,06-jun,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/06/2021 14:46,RECIBO,3,3,1,119727,4,13,0,1.0,12
409796,DULCES,06-jun,DUL0129,PALETA DE CARAMELO SABOR CEREZA CON POLVO DE CHILE 24 GR MUECAS LUCAS,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/06/2021 17:32,RECIBO,3,3,1,119797,2,12,0,1.0,11
