,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
226711,LACTEOS Y EMBUTIDOS,04-abr,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/04/2021 11:07,NOTA DE ENTRADA,3,2,3,8876,8,0,5,0.0,5
240923,LACTEOS Y EMBUTIDOS,04-abr,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/04/2021 17:52,RECIBO,3,3,1,100178,13,5,0,1.0,4
278531,LACTEOS Y EMBUTIDOS,04-abr,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/04/2021 17:11,RECIBO,3,3,1,104734,4,4,0,1.0,3
301493,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,06/05/2021 12:08,NOTA DE ENTRADA,3,1,3,4028,6,3,2,0.0,5
303347,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/05/2021 09:59,RECIBO,3,3,1,107877,17,5,0,1.0,4
319575,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/05/2021 08:41,RECIBO,3,3,1,109809,5,4,0,1.0,3
328842,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,16/05/2021 18:43,NOTA DE SALIDA,3,1,4,1991,564,3,0,3.0,0
346086,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,21/05/2021 16:31,NOTA DE ENTRADA,3,3,3,40694,5,0,1,0.0,1
346087,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/05/2021 16:31,RECIBO,3,3,1,112459,6,1,0,1.0,0
365593,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,29/05/2021 14:02,NOTA DE ENTRADA,3,3,3,41350,1,0,1,0.0,1
365594,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/05/2021 14:02,RECIBO,3,3,1,114697,1,1,0,1.0,0
365599,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,29/05/2021 14:02,NOTA DE ENTRADA,3,3,3,41350,4,0,1,0.0,1
365600,LACTEOS Y EMBUTIDOS,05-may,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/05/2021 14:02,RECIBO,3,3,1,114697,4,1,0,1.0,0
371788,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,01/06/2021 11:04,NOTA DE ENTRADA,3,2,3,10344,6,0,3,0.0,3
371793,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,01/06/2021 11:04,NOTA DE SALIDA,3,2,4,3537,5,3,0,1.0,2
371794,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,01/06/2021 11:04,NOTA DE SALIDA,3,2,4,3537,6,2,0,1.0,1
371795,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,01/06/2021 11:04,NOTA DE SALIDA,3,2,4,3537,7,1,0,1.0,0
436728,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,26/06/2021 11:22,NOTA DE ENTRADA,3,4,3,28131,1,0,1,0.0,1
436729,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/06/2021 11:22,RECIBO,3,4,1,68592,4,1,0,1.0,0
439342,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,27/06/2021 19:05,NOTA DE ENTRADA,3,1,3,4162,299,0,3,0.0,3
439979,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,27/06/2021 20:12,NOTA DE SALIDA,3,1,4,2036,1631,3,0,1.0,2
441009,LACTEOS Y EMBUTIDOS,06-jun,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,28/06/2021 10:59,NOTA DE ENTRADA,3,2,3,11235,5,2,3,0.0,5
479275,LACTEOS Y EMBUTIDOS,07-jul,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/07/2021 14:03,RECIBO,3,5,1,19956,3,5,0,1.0,4
479276,LACTEOS Y EMBUTIDOS,07-jul,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/07/2021 14:03,RECIBO,3,5,1,19956,5,4,0,1.0,3
481983,LACTEOS Y EMBUTIDOS,07-jul,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/07/2021 14:52,RECIBO,3,4,1,71604,21,3,0,1.0,2
493077,LACTEOS Y EMBUTIDOS,07-jul,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/07/2021 16:57,RECIBO,3,3,1,130857,7,2,0,1.0,1
519819,LACTEOS Y EMBUTIDOS,07-jul,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/07/2021 12:36,RECIBO,3,5,1,20822,4,1,0,1.0,0
538972,LACTEOS Y EMBUTIDOS,08-ago,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/08/2021 09:56,NOTA DE ENTRADA,3,2,3,12507,3,0,2,0.0,2
589363,LACTEOS Y EMBUTIDOS,08-ago,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,18/08/2021 11:11,NOTA DE ENTRADA,3,2,3,12951,14,2,2,0.0,4
596373,LACTEOS Y EMBUTIDOS,08-ago,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/08/2021 20:19,RECIBO,3,3,1,141076,10,4,0,1.0,3
602913,LACTEOS Y EMBUTIDOS,08-ago,LYE0200,FUET EXTRA MINI CASADEMONT CON HIGO 80 GR ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,21/08/2021 15:15,RECIBO,3,3,1,141744,17,3,0,1.0,2
