,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
22541,ABARROTES,01-ene,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/01/2021 17:56,RECIBO,3,3,1,72996,2,2,0,1.0,1
57025,ABARROTES,01-ene,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/01/2021 12:28,RECIBO,3,4,1,40984,7,1,0,1.0,0
153935,ABARROTES,03-mar,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/03/2021 08:40,NOTA DE ENTRADA,3,2,3,7949,10,0,4,0.0,4
157344,ABARROTES,03-mar,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/03/2021 12:26,RECIBO,3,3,1,90206,4,4,0,1.0,3
412698,ABARROTES,06-jun,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/06/2021 14:59,RECIBO,3,4,1,66670,1,3,0,1.0,2
436174,ABARROTES,06-jun,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,26/06/2021 08:43,NOTA DE ENTRADA,3,2,3,11204,3,2,1,0.0,3
438695,ABARROTES,06-jun,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,27/06/2021 18:52,NOTA DE SALIDA,3,1,4,2035,81,3,0,1.0,2
513561,ABARROTES,07-jul,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,28/07/2021 08:21,NOTA DE ENTRADA,3,2,3,12230,2,2,2,0.0,4
527683,ABARROTES,08-ago,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/08/2021 14:40,RECIBO,3,4,1,75093,14,4,0,1.0,3
544859,ABARROTES,08-ago,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/08/2021 13:19,RECIBO,3,5,1,21288,4,3,0,1.0,2
549315,ABARROTES,08-ago,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/08/2021 18:49,RECIBO,3,3,1,136632,5,2,0,1.0,1
599967,ABARROTES,08-ago,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,20/08/2021 14:38,RECIBO,3,4,1,78071,3,1,0,1.0,0
634175,ABARROTES,08-ago,ABA0647,PASTA FETTUCCINE AL HUEVO 250 GR DE CECCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,29/08/2021 18:57,NOTA DE ENTRADA,3,1,3,4205,58,0,1,0.0,1
