,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
188401,ABARROTES,03-mar,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/03/2021 12:37,NOTA DE ENTRADA,3,2,3,8419,2,0,6,0.0,6
189058,ABARROTES,03-mar,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/03/2021 15:13,RECIBO,3,3,1,93863,4,6,0,1.0,5
189494,ABARROTES,03-mar,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/03/2021 20:10,RECIBO,3,3,1,93992,2,5,0,1.0,4
207208,ABARROTES,03-mar,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/03/2021 19:47,RECIBO,3,3,1,95901,7,4,0,1.0,3
212567,ABARROTES,03-mar,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/03/2021 16:34,RECIBO,3,3,1,96451,2,3,0,1.0,2
221061,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/04/2021 14:38,RECIBO,3,3,1,97946,1,2,0,1.0,1
225402,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/04/2021 17:28,RECIBO,3,3,1,98286,1,1,0,1.0,0
230119,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,07/04/2021 14:00,NOTA DE ENTRADA,3,2,3,8935,2,0,6,0.0,6
233257,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/04/2021 18:21,RECIBO,3,3,1,99099,4,6,0,1.0,5
242531,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/04/2021 11:00,RECIBO,3,4,1,53329,3,5,0,1.0,4
250120,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/04/2021 10:21,RECIBO,3,5,1,15658,2,4,0,1.0,3
251912,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/04/2021 18:16,RECIBO,3,3,1,101566,3,3,0,1.0,2
254005,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/04/2021 18:15,RECIBO,3,3,1,101765,10,2,0,1.0,1
257924,ABARROTES,04-abr,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/04/2021 19:23,RECIBO,3,3,1,102245,2,1,0,1.0,0
298433,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/05/2021 12:47,NOTA DE ENTRADA,3,1,3,3981,5,0,6,0.0,6
308041,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/05/2021 17:46,RECIBO,3,3,1,108353,6,6,0,1.0,5
318870,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/05/2021 16:57,RECIBO,3,3,1,109668,3,5,0,1.0,4
325405,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/05/2021 19:07,RECIBO,3,3,1,110498,5,4,0,1.0,3
328129,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/05/2021 14:37,RECIBO,3,4,1,59114,2,3,0,1.0,2
328435,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,16/05/2021 18:37,NOTA DE SALIDA,3,1,4,1991,207,2,0,2.0,0
340514,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,19/05/2021 20:16,NOTA DE ENTRADA,3,3,3,40550,1,0,1,0.0,1
340515,ABARROTES,05-may,ABA9934,DIP ALCACHOFA ESPINACA DELI CO 220G,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,19/05/2021 20:16,RECIBO,3,3,1,111886,2,1,0,1.0,0
