,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
386,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 11:34,RECIBO,3,4,1,37743,19,20.675,0,0.19,20.485
3818,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:53,RECIBO,3,5,1,10759,57,20.485,0,0.765,19.72
4260,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:52,RECIBO,3,3,1,70600,6,19.72,0,0.55,19.17
4437,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,PRODUCCION,04/01/2021 14:14,NOTA DE SALIDA,3,1,4,1373,4,19.17,0,0.4,18.77
4442,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,PRODUCCION,04/01/2021 14:14,NOTA DE SALIDA,3,1,4,1373,8,18.77,0,0.28,18.49
4454,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,PRODUCCION,04/01/2021 14:14,NOTA DE SALIDA,3,1,4,1373,16,18.49,0,0.1,18.39
5103,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:38,RECIBO,3,3,1,70743,8,18.39,0,0.435,17.955
7666,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 15:13,RECIBO,3,3,1,71016,5,17.955,0,0.58,17.375
7677,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 15:19,RECIBO,3,3,1,71018,8,17.375,0,0.395,16.98
7927,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:59,RECIBO,3,3,1,71080,1,16.98,0,0.68,16.3
9230,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 11:23,RECIBO,3,4,1,38098,3,16.3,0,0.57,15.73
13008,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 14:39,RECIBO,3,6,1,3859,8,15.73,0,1.07,14.66
13537,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 18:23,RECIBO,3,3,1,71807,1,14.66,0,0.36,14.3
13587,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 18:57,RECIBO,3,3,1,71821,2,14.3,0,0.3,14
14705,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 11:17,RECIBO,3,3,1,71973,7,14,0,0.565,13.435
15640,QUESOS,01-ene,QUE0062,QUESO MAASDAM HOLANDEST GR KRON,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 14:16,RECIBO,3,4,1,38497,6,13.435,0,0.455,12.98
