,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
307,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 10:58,RECIBO,3,3,1,70108,2,22,0,1.0,21
693,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 14:10,RECIBO,3,3,1,70198,6,21,0,1.0,20
1011,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 16:57,RECIBO,3,3,1,70271,6,20,0,1.0,19
1116,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 10:13,RECIBO,3,3,1,70296,1,19,0,1.0,18
7599,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 14:57,RECIBO,3,3,1,71005,1,18,0,1.0,17
7857,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 17:25,RECIBO,3,3,1,71066,2,17,0,1.0,16
13652,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,07/01/2021 19:13,RECIBO,3,3,1,71832,1,16,0,1.0,15
16228,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 17:40,RECIBO,3,3,1,72176,1,15,0,1.0,14
16229,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 17:40,RECIBO,3,3,1,72176,2,14,0,1.0,13
24823,BEBIDAS,01-ene,BEB0120,BEBIDA CON JUGO DE LIMON 330 ML SAN PELLEGRINO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 13:55,RECIBO,3,3,1,73239,2,13,0,1.0,12
