,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
438,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 12:02,RECIBO,3,3,1,70138,1,30,0,2.0,28
441,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,DEVOLUCION DE SALIDAS POR VENTA,02/01/2021 12:06,RECIBO DE DEVOLUCION,3,3,2,229,1,28,1,0.0,29
488,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 12:20,RECIBO,3,3,1,70149,6,29,0,1.0,28
848,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 15:22,RECIBO,3,3,1,70230,7,28,0,1.0,27
972,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 16:26,RECIBO,3,3,1,70262,2,27,0,1.0,26
1174,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:19,RECIBO,3,3,1,70319,7,26,0,2.0,24
1176,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 11:19,RECIBO,3,3,1,70319,10,24,0,1.0,23
1407,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 13:30,RECIBO,3,3,1,70367,4,23,0,1.0,22
1420,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 13:38,RECIBO,3,3,1,70372,2,22,0,1.0,21
1456,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 13:51,RECIBO,3,3,1,70383,5,21,0,1.0,20
1574,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:54,RECIBO,3,3,1,70415,4,20,0,1.0,19
2605,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:36,RECIBO,3,3,1,70524,18,19,0,1.0,18
2659,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 11:45,NOTA DE ENTRADA,3,2,3,6397,1,18,20,0.0,38
3919,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:03,RECIBO,3,5,1,10763,11,38,0,1.0,37
3920,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:03,RECIBO,3,5,1,10763,12,37,0,1.0,36
4861,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 16:06,RECIBO,3,3,1,70680,5,36,0,2.0,34
4864,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 16:08,RECIBO,3,3,1,70683,1,34,0,1.0,33
5077,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 18:25,RECIBO,3,3,1,70737,14,33,0,1.0,32
5294,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 19:56,RECIBO,3,3,1,70785,9,32,0,1.0,31
6038,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 09:53,RECIBO,3,4,1,37908,3,31,0,2.0,29
6660,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 12:14,NOTA DE ENTRADA,3,2,3,6447,1,29,12,0.0,41
6743,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 12:26,RECIBO,3,3,1,70932,1,41,0,1.0,40
7220,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 13:55,RECIBO,3,3,1,70982,5,40,0,1.0,39
8053,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 18:47,RECIBO,3,3,1,71111,3,39,0,1.0,38
8845,BEBIDAS,01-ene,BEB0135,AGUA DE COCO 500 ML COCOCOCO,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/01/2021 09:56,RECIBO,3,3,1,71203,3,38,0,1.0,37
