,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
104,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 09:47,RECIBO,3,3,1,70069,12,1.929,0,0.515,1.414
1520,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 14:37,RECIBO,3,3,1,70404,7,1.414,0,0.78,0.634
2301,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:04,NOTA DE ENTRADA,3,5,3,4246,12,0.634,0.191,0.0,0.825
2302,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:04,RECIBO,3,5,1,10744,24,0.825,0,0.825,0
2646,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 11:42,NOTA DE ENTRADA,3,5,3,4253,14,0,0.8,0.0,0.8
2647,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 11:42,RECIBO,3,5,1,10752,17,0.8,0,0.8,0
2810,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,04/01/2021 12:10,NOTA DE ENTRADA,3,4,3,14826,5,0,0.75,0.0,0.75
2811,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:10,RECIBO,3,4,1,37798,6,0.75,0,0.75,0
2932,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/01/2021 12:25,NOTA DE ENTRADA,3,2,3,6404,78,0,8.6,0.0,8.6
3528,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,706,8.6,0,0.191,8.409
3529,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,707,8.409,0,0.8,7.609
3530,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,04/01/2021 12:25,NOTA DE SALIDA,3,2,4,2106,708,7.609,0,0.75,6.859
3744,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 12:52,RECIBO,3,3,1,70566,2,6.859,0,0.54,6.319
3944,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 13:04,RECIBO,3,5,1,10763,38,6.319,0,0.69,5.629
4711,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/01/2021 15:12,RECIBO,3,3,1,70651,5,5.629,0,0.795,4.834
5658,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/01/2021 08:39,NOTA DE ENTRADA,3,2,3,6414,41,4.834,9,0.0,13.834
6069,FRUTAS Y VERDURAS,01-ene,FYV0125,PEPINO PERSA,kg,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 10:04,RECIBO,3,5,1,10797,1,13.834,0,0.835,12.999
