,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1467,ABARROTES,01-ene,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/01/2021 13:57,RECIBO,3,3,1,70388,3,14,0,1.0,13
15997,ABARROTES,01-ene,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 15:53,RECIBO,3,3,1,72119,6,13,0,1.0,12
16016,ABARROTES,01-ene,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/01/2021 16:01,RECIBO,3,3,1,72123,5,12,0,1.0,11
25351,ABARROTES,01-ene,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/01/2021 16:24,RECIBO,3,3,1,73333,2,11,0,1.0,10
28552,ABARROTES,01-ene,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,14/01/2021 07:58,NOTA DE ENTRADA,3,1,3,2912,2,10,5,0.0,15
72778,ABARROTES,01-ene,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:54,NOTA DE SALIDA,3,1,4,1533,147,15,0,2.0,13
89809,ABARROTES,02-feb,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/02/2021 10:18,RECIBO,3,3,1,81159,1,13,0,1.0,12
102409,ABARROTES,02-feb,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 14:34,RECIBO,3,4,1,43844,5,12,0,1.0,11
128063,ABARROTES,02-feb,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/02/2021 13:36,RECIBO,3,3,1,86325,14,11,0,1.0,10
141235,ABARROTES,03-mar,ABA0845,SALSA ARTESANAL 110 ML CHILEK,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,01/03/2021 08:28,NOTA DE ENTRADA,3,1,3,3454,66,10,2,0.0,12
