,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
73552,BOTANA,01-ene,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,31/01/2021 19:11,NOTA DE ENTRADA,3,1,3,3156,401,0,2,0.0,2
73756,BOTANA,01-ene,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 19:27,NOTA DE SALIDA,3,1,4,1534,708,2,0,1.0,1
73757,BOTANA,01-ene,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,31/01/2021 19:27,NOTA DE SALIDA,3,1,4,1534,709,1,0,1.0,0
266820,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,23/04/2021 09:33,NOTA DE ENTRADA,3,2,3,9476,9,0,12,0.0,12
269058,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/04/2021 17:10,RECIBO,3,3,1,103671,2,12,0,1.0,11
269467,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/04/2021 08:07,RECIBO,3,4,1,55326,2,11,0,1.0,10
270854,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/04/2021 14:28,RECIBO,3,3,1,103795,11,10,0,1.0,9
271819,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,25/04/2021 13:28,RECIBO,3,3,1,104012,5,9,0,1.0,8
275990,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/04/2021 20:22,RECIBO,3,3,1,104460,3,8,0,1.0,7
277942,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/04/2021 13:35,RECIBO,3,5,1,16237,2,7,0,1.0,6
283032,BOTANA,04-abr,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/04/2021 11:32,RECIBO,3,4,1,56326,2,6,0,2.0,4
295844,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,04/05/2021 14:27,RECIBO,3,4,1,57202,1,4,0,1.0,3
298398,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/05/2021 12:41,RECIBO,3,3,1,107098,2,3,0,1.0,2
315461,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/05/2021 17:15,RECIBO,3,3,1,109239,1,2,0,1.0,1
316171,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/05/2021 09:01,RECIBO,3,4,1,58391,3,1,0,1.0,0
326367,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,15/05/2021 11:58,NOTA DE ENTRADA,3,4,3,24084,1,0,1,0.0,1
326368,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,15/05/2021 11:58,RECIBO,3,4,1,58932,1,1,0,1.0,0
327437,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,16/05/2021 09:46,NOTA DE ENTRADA,3,4,3,24109,1,0,1,0.0,1
327438,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/05/2021 09:46,RECIBO,3,4,1,58987,1,1,0,1.0,0
328053,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,16/05/2021 13:51,NOTA DE ENTRADA,3,4,3,24171,1,0,1,0.0,1
328054,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/05/2021 13:51,RECIBO,3,4,1,59098,4,1,0,1.0,0
328645,BOTANA,05-may,BOT0032,CACAHUATE MACHO CON CHILE 200 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR AJUSTE DE INVENTARIO,16/05/2021 18:40,NOTA DE ENTRADA,3,1,3,4117,125,0,14,0.0,14
