,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
429046,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,23/06/2021 12:13,NOTA DE ENTRADA,3,5,3,7914,5,0,1,0.0,1
429047,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/06/2021 12:13,RECIBO,3,5,1,19015,14,1,0,1.0,0
429090,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,23/06/2021 12:24,NOTA DE ENTRADA,3,5,3,7915,1,0,1,0.0,1
429092,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/06/2021 12:24,RECIBO,3,5,1,19017,1,1,0,1.0,0
430356,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,23/06/2021 17:47,NOTA DE ENTRADA,3,3,3,44178,1,0,2,0.0,2
430357,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,23/06/2021 17:47,RECIBO,3,3,1,122568,4,2,0,2.0,0
431069,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,24/06/2021 09:42,NOTA DE ENTRADA,3,2,3,11126,1,0,4,0.0,4
431074,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,24/06/2021 09:42,NOTA DE SALIDA,3,2,4,3887,1,4,0,1.0,3
431075,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,24/06/2021 09:42,NOTA DE SALIDA,3,2,4,3887,2,3,0,1.0,2
431076,ALMACEN COCINA,06-jun,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,24/06/2021 09:42,NOTA DE SALIDA,3,2,4,3887,3,2,0,2.0,0
470701,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,09/07/2021 18:43,NOTA DE ENTRADA,3,3,3,45877,24,0,1,0.0,1
470702,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/07/2021 18:43,RECIBO,3,3,1,127989,67,1,0,1.0,0
470913,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA FORZADA,09/07/2021 19:57,NOTA DE ENTRADA,3,4,3,28897,11,0,1,0.0,1
470914,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,09/07/2021 19:57,RECIBO,3,4,1,70983,16,1,0,1.0,0
475505,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,12/07/2021 13:37,NOTA DE ENTRADA,3,2,3,11732,1,0,2,0.0,2
475510,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,12/07/2021 13:37,NOTA DE SALIDA,3,2,4,4094,1,2,0,1.0,1
475511,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA FORZADA,12/07/2021 13:37,NOTA DE SALIDA,3,2,4,4094,2,1,0,1.0,0
486782,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,16/07/2021 14:09,NOTA DE ENTRADA,3,2,3,11897,1,0,3,0.0,3
490761,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,19/07/2021 11:14,NOTA DE ENTRADA,3,2,3,11920,10,3,3,0.0,6
496071,ALMACEN COCINA,07-jul,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,MERMA,20/07/2021 13:30,NOTA DE SALIDA,3,2,4,4205,6,6,0,3.0,3
574178,ALMACEN COCINA,08-ago,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,14/08/2021 09:36,NOTA DE ENTRADA,3,2,3,12840,1,3,1,0.0,4
576710,ALMACEN COCINA,08-ago,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/08/2021 16:10,RECIBO,3,3,1,139076,1,4,0,1.0,3
589593,ALMACEN COCINA,08-ago,ALC0111,ROSCA DE SUSHI,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,MERMA,18/08/2021 11:47,NOTA DE SALIDA,3,2,4,4588,12,3,0,3.0,0
