,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
381426,HELADOS,06-jun,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,04/06/2021 13:50,NOTA DE ENTRADA,3,2,3,10477,5,0,5,0.0,5
384185,HELADOS,06-jun,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/06/2021 15:20,RECIBO,3,3,1,116607,1,5,0,1.0,4
391626,HELADOS,06-jun,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/06/2021 14:37,RECIBO,3,3,1,117536,1,4,0,1.0,3
403675,HELADOS,06-jun,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,13/06/2021 14:27,RECIBO,3,3,1,119208,1,3,0,1.0,2
437585,HELADOS,06-jun,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,26/06/2021 17:18,RECIBO,3,4,1,68795,2,2,0,1.0,1
447514,HELADOS,06-jun,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,30/06/2021 12:27,NOTA DE ENTRADA,3,2,3,11354,5,1,3,0.0,4
454178,HELADOS,07-jul,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/07/2021 19:03,RECIBO,3,3,1,125668,2,4,0,1.0,3
486004,HELADOS,07-jul,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/07/2021 12:56,RECIBO,3,5,1,20088,1,3,0,1.0,2
521141,HELADOS,07-jul,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/07/2021 18:55,RECIBO,3,3,1,134458,7,2,0,1.0,1
627479,HELADOS,08-ago,HEL0095,HELADO DE DULCE DE LECHE VOGLIA GELATO LT ,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,27/08/2021 18:44,RECIBO,3,3,1,143820,1,1,0,1.0,0
