,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
7645,SECOS Y CEREALES,01-ene,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,05/01/2021 15:05,RECIBO,3,5,1,10867,4,19,0,1.0,18
29973,SECOS Y CEREALES,01-ene,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/01/2021 12:18,RECIBO,3,4,1,39346,5,18,0,1.0,17
65160,SECOS Y CEREALES,01-ene,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/01/2021 11:56,RECIBO,3,5,1,12033,2,17,0,1.0,16
73419,SECOS Y CEREALES,01-ene,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 19:04,NOTA DE SALIDA,3,1,4,1533,781,16,0,5.0,11
211808,SECOS Y CEREALES,03-mar,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,29/03/2021 13:25,RECIBO,3,6,1,4953,18,11,0,1.0,10
280640,SECOS Y CEREALES,04-abr,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/04/2021 13:14,RECIBO,3,3,1,104982,1,10,0,1.0,9
280641,SECOS Y CEREALES,04-abr,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,28/04/2021 13:14,RECIBO,3,3,1,104982,2,9,0,1.0,8
315525,SECOS Y CEREALES,05-may,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/05/2021 17:52,RECIBO,3,3,1,109261,2,8,0,1.0,7
350958,SECOS Y CEREALES,05-may,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,24/05/2021 11:48,RECIBO,3,4,1,60949,8,7,0,1.0,6
369711,SECOS Y CEREALES,05-may,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/05/2021 14:11,RECIBO,3,6,1,5760,5,6,0,1.0,5
425561,SECOS Y CEREALES,06-jun,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,22/06/2021 11:04,RECIBO,3,5,1,18941,13,5,0,1.0,4
500639,SECOS Y CEREALES,07-jul,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,22/07/2021 11:06,NOTA DE ENTRADA,3,2,3,12060,17,4,4,0.0,8
522837,SECOS Y CEREALES,07-jul,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,31/07/2021 17:50,RECIBO,3,3,1,134589,5,8,0,1.0,7
574468,SECOS Y CEREALES,08-ago,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,14/08/2021 10:25,RECIBO,3,4,1,77261,10,7,0,1.0,6
581366,SECOS Y CEREALES,08-ago,SYC0025,CHILE CHIPOTLE SECO 100 GR ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,16/08/2021 12:53,RECIBO,3,5,1,21723,27,6,0,1.0,5
