,Organizador,MES,CODIGO,Descripcion,U. M.,Establecimiento,Almacn,Movimiento,Fecha,Nombre Documento,Establecimiento2,Estaci¢n,Documento,Consecutivo,Consec. Mov.,Inicial,Entradas,Salidas,Actual
1044,ALMACEN COCINA,01-ene,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,02/01/2021 17:19,RECIBO,3,3,1,70279,2,5,0,1.0,4
52829,ALMACEN COCINA,01-ene,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,23/01/2021 09:45,NOTA DE ENTRADA,3,1,3,3044,16,4,2,0.0,6
66987,ALMACEN COCINA,01-ene,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,29/01/2021 09:06,NOTA DE ENTRADA,3,2,3,7047,6,6,3,0.0,9
69974,ALMACEN COCINA,01-ene,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,30/01/2021 08:12,RECIBO,3,3,1,78957,2,9,0,3.0,6
72843,ALMACEN COCINA,01-ene,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR AJUSTE DE INVENTARIO,31/01/2021 18:55,NOTA DE SALIDA,3,1,4,1533,229,6,0,6.0,0
96574,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,09/02/2021 12:19,NOTA DE ENTRADA,3,2,3,7315,10,0,4,0.0,4
99741,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 14:20,RECIBO,3,3,1,82409,5,4,0,1.0,3
100595,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/02/2021 20:39,RECIBO,3,3,1,82567,2,3,0,1.0,2
102843,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,11/02/2021 18:35,RECIBO,3,3,1,82865,6,2,0,1.0,1
103946,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,12/02/2021 11:12,RECIBO,3,4,1,43934,5,1,0,1.0,0
113161,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,17/02/2021 09:40,NOTA DE ENTRADA,3,2,3,7511,8,0,4,0.0,4
113683,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/02/2021 11:28,RECIBO,3,4,1,44791,5,4,0,1.0,3
113684,ALMACEN COCINA,02-feb,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,17/02/2021 11:28,RECIBO,3,4,1,44791,6,3,0,1.0,2
143889,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,01/03/2021 11:50,RECIBO,3,4,1,46483,2,2,0,1.0,1
148442,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,03/03/2021 08:19,RECIBO,3,4,1,46870,5,1,0,1.0,0
154486,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,05/03/2021 10:38,NOTA DE ENTRADA,3,2,3,7970,14,0,5,0.0,5
158071,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,06/03/2021 18:47,RECIBO,3,3,1,90375,5,5,0,1.0,4
161195,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,08/03/2021 14:33,RECIBO,3,4,1,47728,2,4,0,1.0,3
165473,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,ENTRADA POR COMPRA,10/03/2021 09:58,NOTA DE ENTRADA,3,2,3,8104,5,3,5,0.0,8
166315,ALMACEN COCINA,03-mar,ALC0867,BLONDIE ZARZAMORA ALMACEN,pz,EL ALMACEN DE NOE COUNTRY,ALMACEN COUNTRY,SALIDA POR VENTA,10/03/2021 12:30,RECIBO,3,4,1,48131,1,8,0,1.0,7
